Date,open,high,low,close,volume,dividends,stock splits,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,prev_atr14,entry_signal,day_low_so_far
2020-07-15,434.0749926637546,438.33062984673256,424.14517257013927,431.9471740722656,14629162,0.0,0.0,2020-07-15,False,True,45.71348829009896,16.20795372024523,434.35175100192123,409.6696234750978,370.1325964404216,432.6564193201143,445.4233300541504,435.0387729818229,407.44186841538107,435.5167960798661,404.84948604305197,1.0520724198674227,0.8470056319081878,0.20506678795923494,-2.202764950632479,True,16.98581293189256,False,424.14517257013927
2020-07-16,426.27288497389856,434.074884532489,424.8543395996094,424.8543395996094,7417218,0.0,0.0,2020-07-16,False,True,38.912185078889294,16.0705169257919,432.2412151347408,411.05005221368975,372.2785471525466,424.14517257013927,438.33062984673256,434.35175100192123,409.6696234750978,435.0387729818229,407.44186841538107,1.0247107127367323,0.8336534771718799,0.19105723556485243,-2.1262872027611652,True,16.20795372024523,False,424.8543395996094
2020-07-17,424.1451396910716,431.2378677795511,422.72659407337574,430.5285949707031,8994459,0.0,0.0,2020-07-17,False,True,32.71591280710825,15.832662688448298,431.8606328760658,412.8208288279637,374.5628627532586,424.8543395996094,434.074884532489,432.2412151347408,411.05005221368975,434.35175100192123,409.6696234750978,1.0437647931672904,0.8313838678870532,0.21238092528023722,-1.8064600549661372,True,16.0705169257919,False,422.72659407337574
2020-07-20,431.94713157107947,433.3656771591618,418.470948484297,426.27294921875,9008151,0.0,0.0,2020-07-20,False,True,25.310701855767448,16.20002777725003,430.61892539666223,414.04374886348967,376.5907092813171,422.72659407337574,431.2378677795511,431.8606328760658,412.8208288279637,432.2412151347408,411.05005221368975,1.0178661815640984,0.8442530252716705,0.1736131562924279,-1.7775528351602214,True,15.832662688448298,False,418.470948484297
2020-07-21,434.07500176302494,456.06246100265525,434.07500176302494,451.80682373046875,15777808,0.0,0.0,2020-07-21,False,True,22.833080722932717,17.382544003897014,435.3273472486192,417.47675566957867,379.54036082834267,418.470948484297,433.3656771591618,430.61892539666223,414.04374886348967,431.8606328760658,412.8208288279637,1.0286751250294082,0.7782852646825044,0.2503898603469038,-1.279851939329462,True,16.20002777725003,False,434.07500176302494
2020-07-22,467.4108195017619,475.21282104124504,461.73663656395604,470.9571838378906,17852109,0.0,0.0,2020-07-22,False,True,24.860232317028725,18.606624414672893,443.24508871290175,422.3386127757888,383.1253342796975,434.07500176302494,456.06246100265525,435.3273472486192,417.47675566957867,430.61892539666223,414.04374886348967,1.1002068745726805,0.692713704543309,0.40749317002937147,-0.5094388819933071,True,17.382544003897014,False,461.73663656395604
2020-07-23,466.7015201450275,487.27043212710316,463.15515601018683,480.1777038574219,17281987,0.0,0.0,2020-07-23,False,True,27.1149835276728,19.68235561123353,451.4523365227951,427.59671196502813,386.9313095572553,461.73663656395604,475.21282104124504,443.24508871290175,422.3386127757888,435.3273472486192,417.47675566957867,1.0973502148568142,0.6809172298479763,0.41643298500883785,-0.41450581180582624,True,18.606624414672893,False,463.15515601018683
2020-07-24,480.17770091869215,498.6187943070023,475.2127911603009,478.7591552734375,24419901,0.0,0.0,2020-07-24,False,True,28.427774355468475,20.61956768030595,457.5205184673823,432.24784317488354,390.5324015461252,463.15515601018683,487.27043212710316,451.4523365227951,427.59671196502813,443.24508871290175,422.3386127757888,1.1105654465913457,0.6830471444676438,0.4275183021237019,-0.3106074708603003,True,19.68235561123353,False,475.2127911603009
2020-07-27,492.944584102421,522.7340409834306,490.1074929708963,516.3505859375,21292219,0.0,0.0,2020-07-27,False,True,33.73984104378933,21.58215037107723,470.59386679407515,439.89354706239413,395.46644799284576,475.2127911603009,498.6187943070023,457.5205184673823,432.24784317488354,451.4523365227951,427.59671196502813,1.096244456653932,0.6666672602880804,0.42957719636585157,-0.2724901406903392,True,20.61956768030595,False,490.1074929708963
2020-07-28,525.5711196899414,541.1751205444336,482.30548095703125,482.30548095703125,36040539,0.0,0.0,2020-07-28,False,True,31.531699896989508,22.9500387476236,473.1964477191765,443.749177416452,398.87190026595107,490.1074929708963,522.7340409834306,470.59386679407515,439.89354706239413,457.5205184673823,432.24784317488354,1.0154527782855574,0.7373070762424755,0.27814570204308187,-0.8975112640243399,True,21.58215037107723,False,482.30548095703125
2020-07-29,484.4333023116036,492.2353027880716,473.08493798219564,483.7240295410156,14464939,0.0,0.0,2020-07-29,False,True,28.854665201607716,23.15268819116323,475.53591034625185,447.38325488232147,402.19943474732617,482.30548095703125,541.1751205444336,473.1964477191765,443.749177416452,470.59386679407515,439.89354706239413,0.9540483419202614,0.866521065889509,0.0875272760307525,-1.5568576758409494,True,22.9500387476236,False,473.08493798219564
2020-07-30,486.56110682564287,492.23528882944044,475.21274281804773,484.43328857421875,13693896,0.0,0.0,2020-07-30,False,True,25.630187646699458,22.595406234248202,477.5131055080223,450.751439763403,405.4242917601455,473.08493798219564,492.2353027880716,475.53591034625185,447.38325488232147,473.1964477191765,443.749177416452,1.0224213494162602,0.8363232263571269,0.1860981230591333,-1.0261909993837806,True,23.15268819116323,False,475.21274281804773
2020-07-31,480.88695165876317,501.4558625704212,475.2127693383058,497.2002258300781,14518563,0.0,0.0,2020-07-31,False,True,24.571771337703556,23.30467870374505,481.88802113514583,454.9740566785553,409.02334799818203,475.21274281804773,492.23528882944044,477.5131055080223,450.751439763403,475.53591034625185,447.38325488232147,1.0217390421522166,0.8000002857530808,0.22173875639913576,-0.7970352483540323,True,22.595406234248202,False,475.2127693383058
2020-08-03,526.9896912848812,526.9896912848812,492.9445968277153,493.65386962890625,25733096,0.0,0.0,2020-08-03,False,True,22.999741111082777,24.773886910911273,484.5026541337593,458.4904033104054,412.3421919837007,475.2127693383058,501.4558625704212,481.88802113514583,454.9740566785553,477.5131055080223,450.751439763403,1.089979462605139,0.7177916629727152,0.37218779963242365,-0.0840141243072868,True,23.30467870374505,False,492.9445968277153
2020-08-04,498.61877216276577,519.1876831054688,496.49095378938273,519.1876831054688,19226303,0.0,0.0,2020-08-04,False,True,27.151197041908414,25.584483782337646,492.21043834969475,464.0083378372293,416.53221124337784,492.9445968277153,526.9896912848812,484.5026541337593,458.4904033104054,481.88802113514583,454.9740566785553,1.112871129033561,0.7207924341539875,0.39207869487957336,0.09703803909117598,True,24.773886910911273,False,496.49095378938273
2020-08-05,521.3155291831657,524.1526204984482,512.0949824084975,517.7691650390625,13000226,0.0,0.0,2020-08-05,False,True,32.919594876931455,25.78713329355701,497.8901553917765,468.8956857646687,420.5022878628165,496.49095378938273,519.1876831054688,492.21043834969475,464.0083378372293,484.5026541337593,458.4904033104054,1.1532418594282146,0.6974459493093131,0.4557959101189014,0.6192197526028238,True,25.584483782337646,False,512.0949824084975
2020-08-06,522.0247742699795,534.0824117191503,517.7691375232134,519.1876831054688,12890678,0.0,0.0,2020-08-06,False,True,38.123472541497804,26.344419042825685,502.6229393281526,473.46768552292326,424.3723033625283,512.0949824084975,524.1526204984482,497.8901553917765,468.8956857646687,492.21043834969475,464.0083378372293,1.1711537789126725,0.6692310248041173,0.5019227541085551,1.2007764735133528,True,25.78713329355701,False,517.7691375232134
2020-08-07,517.7691745622783,522.0248116134751,499.32808067375885,500.037353515625,14627882,0.0,0.0,2020-08-07,False,True,37.067577132077865,26.901704918886505,502.04836470314643,475.88310988589615,427.33956023127723,517.7691375232134,534.0824117191503,502.6229393281526,473.46768552292326,497.8901553917765,468.8956857646687,1.1299435564222915,0.7137477725860875,0.41619578383620404,0.7473262788335063,True,26.344419042825685,False,499.32808067375885
2020-08-10,493.6538843257569,506.4207951272851,493.6538843257569,500.7466125488281,11142754,0.0,0.0,2020-08-10,False,True,36.76482064687545,25.685804848716714,501.7590864466313,478.14342830979905,430.21826816529887,499.32808067375885,522.0248116134751,502.04836470314643,475.88310988589615,502.6229393281526,473.46768552292326,1.0986193627185517,0.8244577443643528,0.27416161835419883,-0.33426075309575376,True,26.901704918886505,False,493.6538843257569
2020-08-11,495.07245683326005,502.1651854411864,490.1075468077116,491.5260925292969,9919208,0.0,0.0,2020-08-11,False,True,32.963967130947,24.875207800338035,499.48508779833475,479.3600341479352,432.62249657173015,493.6538843257569,506.4207951272851,501.7590864466313,478.14342830979905,502.04836470314643,475.88310988589615,1.0407332947145056,0.8818738187950287,0.1588594759194769,-1.212001368390467,True,25.685804848716714,False,490.1075468077116
2020-08-12,485.1425720214844,489.39820861816406,478.0498443603516,482.30548095703125,11113131,0.0,0.0,2020-08-12,False,True,27.05358804270067,24.115277232625818,495.66739738915624,479.62780203967117,434.5708489005655,490.1075468077116,502.1651854411864,499.48508779833475,479.3600341479352,501.7590864466313,478.14342830979905,1.0000001746379372,0.9453781870831779,0.05462198755475933,-1.864587741169742,True,24.875207800338035,False,478.0498443603516
