Date,open,high,low,close,volume,trade_date,sqz_on,sqz_off,sqz_val,tr,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,weekly_bull,near_ema50,momentum_up,sqz_fired,entry_fired,entry_pullback,entry_strong,entry_fired_next,entry_pullback_next,entry_strong_next
2025-09-15,1246.7430473418824,1246.7430473418824,1236.8482612518674,1241.795654296875,24589707,2025-09-15,False,True,45.31639103059187,9.89490281063263,20.496356997031448,1209.0456942879487,1179.5871107499183,1140.8771206688152,1236.848377046131,1246.7431640625,True,False,True,False,False,False,False,False,False,False
2025-09-16,1256.6972069740295,1276.5659375190735,1251.7300243377686,1271.5987548828125,40130070,2025-09-16,False,True,59.51281539996141,34.770283222198486,21.919794149621517,1222.9463744201407,1187.9518056710906,1146.0034592654426,1236.8482612518674,1246.7430473418824,True,False,True,False,False,False,False,False,False,False
2025-09-17,1261.664448493083,1266.631631361166,1256.697265625,1256.697265625,29283972,2025-09-17,False,True,64.49109678115931,14.9014892578125,20.863877227188482,1230.446572465665,1194.2013929396278,1150.3443928481704,1251.7300243377686,1276.5659375190735,True,False,True,False,False,False,False,False,False,False
2025-09-18,1266.6315528483706,1276.56591796875,1256.6971877279911,1276.56591796875,24191307,2025-09-18,False,True,72.66890724972964,19.86873024075885,20.516146188327006,1240.695315910795,1201.6890770331843,1155.2942565783892,1256.697265625,1266.631631361166,True,False,True,False,False,False,False,False,False,False
2025-09-19,1276.565997097332,1281.533179965415,1256.697265625,1256.697265625,44913316,2025-09-19,False,True,73.04437131747578,24.835914340415002,20.87659923139045,1244.2513047361738,1206.689821450622,1159.2708451684523,1256.6971877279911,1276.56591796875,True,False,True,False,False,False,False,False,False,False
2025-09-22,1261.6643320915782,1286.500244140625,1261.6643320915782,1286.500244140625,28859955,2025-09-22,False,True,80.36103230708595,29.802978515625,21.59184256623111,1253.6399579371628,1213.9453144224406,1164.2602333634395,1256.697265625,1281.533179965415,True,False,True,False,False,False,False,False,False,False
2025-09-23,1311.3362253673042,1331.2049560546875,1306.3690426954583,1331.2049560546875,33953781,2025-09-23,False,True,92.49988415695238,44.7047119140625,23.724880640743304,1270.8766241855017,1224.605281843554,1170.8070852336846,1261.6643320915782,1286.500244140625,True,False,True,False,False,False,False,False,False,False
2025-09-24,1341.1393213983793,1346.1065040702251,1316.3034080391499,1331.2049560546875,44737182,2025-09-24,False,True,103.18018557005061,29.803096031075256,24.79351758075641,1284.2829201564318,1234.2961613172934,1177.0971978149005,1306.3690426954583,1331.2049560546875,True,False,True,False,False,False,False,False,False,False
2025-09-25,1311.336181640625,1321.270546653054,1311.336181640625,1311.336181640625,25861812,2025-09-25,False,True,105.33005920908556,19.8687744140625,24.799176411671592,1290.2947560418081,1241.2997995285052,1182.3614716904192,1316.3034080391499,1346.1065040702251,True,False,True,False,False,False,False,False,False,False
2025-09-26,1301.401771897536,1306.3689542330228,1286.5002248910757,1291.4674072265625,25793295,2025-09-26,False,True,101.93897245512588,24.83595674954927,25.51301770782868,1290.5553451939757,1245.8604911374196,1186.6401358290916,1311.336181640625,1321.270546653054,True,False,False,False,False,False,False,False,False,False
2025-09-30,1301.4018751122485,1311.3362405711207,1296.4346923828125,1296.4346923828125,36642789,2025-09-30,False,True,98.37491925444701,19.868833344558197,25.518672028756946,1291.8618667914948,1250.4581457960917,1190.9458047135513,1286.5002248910757,1306.3689542330228,True,False,False,False,False,False,False,False,False,False
2025-10-01,1316.3033447265625,1341.1392568912145,1316.3033447265625,1316.3033447265625,33837323,2025-10-01,False,True,96.39051154938795,44.70456450840197,26.591554559069632,1297.293306332621,1256.444072971589,1195.861786674846,1296.4346923828125,1311.3362405711207,True,False,False,False,False,False,False,False,False,False
