Date,open,high,low,close,volume,dividends,stock splits,capital gains,trade_date,sqz_on,sqz_off,sqz_val,atr14,ema8,ema21,ema50,prev_bar_low,prev_bar_high,prev_ema8,prev_ema21,prev2_ema8,prev2_ema21,vi_plus,vi_minus,vortex_spread,vortex_z,weekly_bull,entry_signal,day_low_so_far
2024-01-25,32.44317069382796,32.59931924960035,32.40713387398199,32.58730697631836,104278032,0.0,0.0,0.0,2024-01-25,False,True,0.32954287521218034,0.3437847351874707,31.906387156736418,31.523646217557463,31.08606858145072,32.17891332561605,32.2870164471105,31.711838636855866,31.417280141681374,31.57495664791625,31.33991559603506,1.0384564309560909,0.7454970407840531,0.29295939017203776,0.6561974423390401,True,False,32.40713387398199
2024-01-26,32.58730697631836,32.659376950379134,32.503228394606744,32.58730697631836,63300248,0.0,0.0,0.0,2024-01-26,False,True,0.5564167738123196,0.3306237648245392,32.05770267219907,31.620342650172088,31.1449406753671,32.40713387398199,32.59931924960035,31.906387156736418,31.523646217557463,31.711838636855866,31.417280141681374,1.0582124428168596,0.7857895304164845,0.2724229124003751,0.7039992315846239,True,False,32.503228394606744
2024-01-29,32.58730626182678,32.82753705967477,32.57529765443924,32.79150390625,106544936,0.0,0.0,0.0,2024-01-29,False,True,0.7947492635991352,0.3285187950664792,32.22076961309928,31.72681185527008,31.209511782460545,32.503228394606744,32.659376950379134,32.05770267219907,31.620342650172088,31.906387156736418,31.523646217557463,1.0742551770061026,0.7657197147076948,0.3085354622984078,1.0556137380804458,True,False,32.57529765443924
2024-01-30,32.75546943926869,32.82753574322823,32.68339946967822,32.707420349121094,38244096,0.0,0.0,0.0,2024-01-30,False,True,0.9894878835162819,0.32204587223633013,32.32891422110413,31.81595808198381,31.268253294878605,32.57529765443924,32.82753705967477,32.22076961309928,31.72681185527008,32.05770267219907,31.620342650172088,1.1465852233234974,0.7115465680979576,0.43503865522553986,1.7024961199284505,True,False,32.68339946967822
2024-01-31,32.49121540707176,32.50322768008969,32.27500915527344,32.27500915527344,27139568,0.0,0.0,0.0,2024-01-31,False,True,1.032795225312213,0.33700231131439623,32.3169353175862,31.857689997737413,31.307733916854872,32.68339946967822,32.82753574322823,32.32891422110413,31.81595808198381,32.22076961309928,31.72681185527008,1.0716894737284908,0.7821511578111193,0.28953831591737145,0.9709556246187176,True,False,32.27500915527344
2024-02-01,32.27500915527344,32.31104230869614,32.094836056897805,32.27500915527344,33583900,0.0,0.0,0.0,2024-02-01,False,True,1.058235979444108,0.33400035949730117,32.30761839262781,31.89562810296796,31.345666279145796,32.27500915527344,32.50322768008969,32.3169353175862,31.857689997737413,32.32891422110413,31.81595808198381,1.0538852598483641,0.8112521369098816,0.2426331229384825,0.7009948738617979,True,False,32.094836056897805
2024-02-02,32.43115657662815,32.479202001393254,32.347074334065994,32.45518112182617,35616952,0.0,0.0,0.0,2024-02-02,False,True,1.0870388077236206,0.34858556279157377,32.340410110227445,31.946496559227796,31.389176665133263,32.094836056897805,32.31104230869614,32.30761839262781,31.89562810296796,32.3169353175862,31.857689997737413,1.0548772859727737,0.7654497718936267,0.289427514079147,0.8453063478463146,True,False,32.347074334065994
2024-02-05,32.455180270755655,32.71943193284979,32.43115572618762,32.65937423706055,68850940,0.0,0.0,0.0,2024-02-05,False,True,1.1457906980337091,0.3431858935723608,32.411291027301466,32.011303620848956,31.438988334620607,32.347074334065994,32.479202001393254,32.340410110227445,31.946496559227796,32.30761839262781,31.89562810296796,1.1318736494283712,0.7117594110411226,0.4201142383872486,1.342294322651961,True,False,32.43115572618762
2024-02-15,34.16082063132136,34.28093603696288,33.96863524916868,34.19685745239258,166902248,0.0,0.0,0.0,2024-02-15,False,True,1.394860623956994,0.41268156345631063,32.808083566210605,32.209990332807465,31.547140064729312,32.43115572618762,32.71943193284979,32.411291027301466,32.011303620848956,32.340410110227445,31.946496559227796,1.1829521478424345,0.7255719941098041,0.4573801537326304,1.382416191242997,True,False,33.96863524916868
2024-02-16,34.196853652648876,34.196853652648876,33.92058605099177,33.944610595703125,70613876,0.0,0.0,0.0,2024-02-16,False,True,1.5362470024907422,0.41353990441036387,33.060645128320054,32.3676830839798,31.641158516924364,33.96863524916868,34.28093603696288,32.808083566210605,32.209990332807465,32.411291027301466,32.011303620848956,1.1680486550361489,0.6991703150087806,0.4688783400273683,1.285185130218417,True,False,33.92058605099177
2024-02-19,33.87253993941904,33.93259763434709,33.77644909378648,33.89656448364258,35994992,0.0,0.0,0.0,2024-02-19,False,True,1.636696561737503,0.3431863273823131,33.24640498505839,32.50667230213096,31.729605809736842,33.92058605099177,34.196853652648876,33.060645128320054,32.3676830839798,32.808083566210605,32.209990332807465,1.1499986797575927,0.802500306466181,0.34749837329141176,0.7380058585507442,True,False,33.77644909378648
2024-02-20,33.7644348803262,34.11276875775462,33.7283980660629,34.0286865234375,53273328,0.0,0.0,0.0,2024-02-20,False,True,1.718987727389802,0.345760429599661,33.420245326920416,32.645037231340645,31.819765837725104,33.77644909378648,33.93259763434709,33.24640498505839,32.50667230213096,33.060645128320054,32.3676830839798,1.0496258930635087,0.8263041822942554,0.22332171076925333,0.20215801277672027,True,False,33.7283980660629
2024-02-21,33.96863487562349,33.99265942274011,33.88455629197779,33.920589447021484,41419940,0.0,0.0,0.0,2024-02-21,False,True,1.742292367322176,0.34318593802195607,33.5314329091651,32.76099652367527,31.902151077305355,33.7283980660629,34.11276875775462,33.420245326920416,32.645037231340645,33.24640498505839,32.50667230213096,1.067500822271318,0.8375021751705609,0.22999864710075713,0.18783305124118166,True,False,33.88455629197779
2024-02-22,34.340991496592075,34.36501604240358,34.07673982082072,34.30495834350586,49482432,0.0,0.0,0.0,2024-02-22,False,True,1.7761324037609842,0.36720904329964504,33.70332745012971,32.90135668911441,31.996378813234788,33.88455629197779,33.99265942274011,33.5314329091651,32.76099652367527,33.420245326920416,32.645037231340645,1.0490667777112113,0.7850475764338534,0.2640192012773579,0.25697801808724147,True,False,34.07673982082072
2024-02-23,34.461102644506354,34.61725484176174,34.42506949586389,34.533172607421875,76632740,0.0,0.0,0.0,2024-02-23,False,True,1.7631480777262396,0.3603449609282211,33.88773748508353,33.04970359077872,32.09586092281075,34.07673982082072,34.36501604240358,33.70332745012971,32.90135668911441,33.5314329091651,32.76099652367527,1.0928584320911707,0.7880956207639724,0.3047628113271983,0.3482747568905976,True,False,34.42506949586389
2024-02-26,34.521164834861686,34.5932348071695,34.35300400989749,34.58122253417969,39179224,0.0,0.0,0.0,2024-02-26,False,True,1.6937615433765785,0.3663508353210513,34.04184527377156,33.18893258563335,32.193326084040905,34.42506949586389,34.61725484176174,33.88773748508353,33.04970359077872,33.70332745012971,32.90135668911441,1.0585494476154975,0.8079624339653283,0.2505870136501692,-0.10213331126735577,True,False,34.35300400989749
2024-02-27,34.58122429903589,34.64128200141894,34.26892351351776,34.43708801269531,23922688,0.0,0.0,0.0,2024-02-27,False,True,1.6395399783426323,0.3749307697971694,34.12967699353239,33.3024012608208,32.281316747909706,34.35300400989749,34.5932348071695,34.04184527377156,33.18893258563335,33.88773748508353,33.04970359077872,1.027461296473306,0.8352399062062283,0.19222139026707774,-0.8586798016893168,True,False,34.26892351351776
2024-02-29,34.353001748744504,34.581220258005104,34.28093178118041,34.425071716308594,27390448,0.0,0.0,0.0,2024-02-29,False,True,1.5753876334583303,0.3860844986025036,34.195320265260435,33.40446221131969,32.365385570199855,34.26892351351776,34.64128200141894,34.12967699353239,33.3024012608208,34.04184527377156,33.18893258563335,1.0088899197245882,0.8511113538400029,0.15777856588458528,-1.484912350083623,True,False,34.28093178118041
2024-03-01,34.48513144019903,34.58122229218297,34.30495834350586,34.30495834350586,34647028,0.0,0.0,0.0,2024-03-01,False,True,1.477487967389444,0.37493112394746475,34.21968428264831,33.486325496063884,32.44144724758441,34.28093178118041,34.581220258005104,34.195320265260435,33.40446221131969,34.12967699353239,33.3024012608208,1.0617861309646814,0.8237985315521132,0.2379875994125682,-0.682489124241354,True,False,34.30495834350586
2024-03-04,34.833464902967286,35.361971913196456,34.79743175035455,35.30191421508789,97571592,0.0,0.0,0.0,2024-03-04,False,True,1.5123312281269565,0.43498878951119785,34.46017982319044,33.65137901597516,32.55362242278062,34.30495834350586,34.58122229218297,34.21968428264831,33.486325496063884,34.195320265260435,33.40446221131969,1.0828413315990906,0.6785011911946219,0.40434014040446864,1.1406342683491166,True,False,34.79743175035455
2024-03-05,35.4940962311047,35.686281580033764,35.398005389455484,35.590187072753906,65483708,0.0,0.0,0.0,2024-03-05,False,True,1.5894191402507816,0.4478583979987733,34.71129254531565,33.827634293864136,32.67270338944624,34.79743175035455,35.361971913196456,34.46017982319044,33.65137901597516,34.21968428264831,33.486325496063884,1.1321846493403989,0.65900408877764,0.4731805605627588,1.6832513760286547,True,False,35.398005389455484
2024-03-06,35.31392953115284,35.80640343121014,35.16978957701806,35.758358001708984,66132768,0.0,0.0,0.0,2024-03-06,False,True,1.6642173249840977,0.47273965853662453,34.9439737578475,34.00315463094094,32.79370945267223,35.398005389455484,35.686281580033764,34.71129254531565,33.827634293864136,34.46017982319044,33.65137901597516,1.0780409712716603,0.6950991283893487,0.3829418428823116,0.6691850098787762,True,False,35.16978957701806
2024-03-07,36.27484980913489,36.75531139601085,36.2147921107754,36.58715057373047,118461268,0.0,0.0,0.0,2024-03-07,False,True,1.8337517194288806,0.4281247724223058,35.30912416137705,34.23806335301271,32.94247184957648,35.16978957701806,35.80640343121014,34.9439737578475,34.00315463094094,34.71129254531565,33.827634293864136,1.1462945984528983,0.6272534400309075,0.5190411584219907,1.8058988141714452,True,False,36.2147921107754
2024-03-08,37.379909093522855,37.58410304763535,36.755307628357336,37.103641510009766,115837004,0.0,0.0,0.0,2024-03-08,False,True,2.012941534183782,0.47960199188688285,35.70790579440654,34.498570458194266,33.10565497351504,36.2147921107754,36.75531139601085,35.30912416137705,34.23806335301271,34.9439737578475,34.00315463094094,1.1932054772484408,0.5062608679229467,0.6869446093254942,2.669552295372094,True,False,36.755307628357336
2024-03-11,36.95950727058016,37.04358584488717,36.64720652090784,36.731285095214844,52057640,0.0,0.0,0.0,2024-03-11,False,True,2.0353644256149908,0.5001929552572604,35.93532341680839,34.70154451610523,33.24783654691503,36.755307628357336,37.58410304763535,35.70790579440654,34.498570458194266,35.30912416137705,34.23806335301271,1.1835373696041966,0.5591762161970287,0.6243611534071679,1.8657687282597972,True,False,36.64720652090784
2024-03-12,36.56312624508444,37.13968235213524,36.53910536497672,37.115657806396484,58684560,0.0,0.0,0.0,2024-03-12,False,True,2.0715919319380114,0.5156362620763174,36.19761994782797,34.92100936067716,33.399515811992735,36.64720652090784,37.04358584488717,35.93532341680839,34.70154451610523,35.70790579440654,34.498570458194266,1.1697219743198504,0.5840253348771001,0.5856966394427503,1.4184341072430453,True,False,36.53910536497672
2024-03-13,37.36790356442037,37.51203985233685,37.2237636108726,37.295833587646484,51296604,0.0,0.0,0.0,2024-03-13,False,True,2.105591216253596,0.5336542488249353,36.44166742334319,35.13690247221982,33.552312587508574,36.53910536497672,37.13968235213524,36.19761994782797,34.92100936067716,35.93532341680839,34.70154451610523,1.2250826771844565,0.5450149700058046,0.680067707178652,1.774170319172642,True,False,37.2237636108726
2024-03-14,37.2117508629509,37.427960790517396,37.067614576871144,37.25979995727539,33274472,0.0,0.0,0.0,2024-03-14,False,True,2.045760457985393,0.527648507272375,36.6234746531059,35.32989315267942,33.69770424906806,37.2237636108726,37.51203985233685,36.44166742334319,35.13690247221982,36.19761994782797,34.92100936067716,1.2016285961820166,0.5999988057705028,0.6016297904115138,1.1830662099037008,True,False,37.067614576871144
2024-03-15,37.067614658935426,37.17571779014238,36.755313873291016,36.755313873291016,34403816,0.0,0.0,0.0,2024-03-15,False,True,1.9772818183651826,0.5413763348244102,36.65277225759148,35.459476854553195,33.81761050884151,37.067614576871144,37.427960790517396,36.6234746531059,35.32989315267942,36.44166742334319,35.13690247221982,1.114106654802647,0.6656093497884031,0.4484973050142439,0.26630718042968554,True,False,36.755313873291016
2024-03-18,36.7553074201399,37.11565357131774,36.7553074201399,37.09162902832031,71751072,0.0,0.0,0.0,2024-03-18,False,True,1.9349850342253536,0.5499560029605409,36.750295984420106,35.607854324895655,33.94600339195833,36.755313873291016,37.17571779014238,36.65277225759148,35.459476854553195,36.6234746531059,35.32989315267942,1.121685582061831,0.6755074968499224,0.4461780852119086,0.25976467729679403,True,False,36.7553074201399
2024-03-19,36.851400891218134,37.127668492885384,36.75531004363093,37.00755310058594,34279156,0.0,0.0,0.0,2024-03-19,False,True,1.8535128223824007,0.5499560002000605,36.80746423245696,35.73509966814023,34.066064164845685,36.7553074201399,37.11565357131774,36.750295984420106,35.607854324895655,36.65277225759148,35.459476854553195,1.132606342026903,0.6801873855433712,0.4524189564835318,0.2660467487991316,True,False,36.75531004363093
2024-03-20,37.04358312024608,37.30783842721627,36.75530693622533,36.80335235595703,40321616,0.0,0.0,0.0,2024-03-20,False,True,1.7230949230382075,0.5679733583547925,36.80655048212364,35.832213548850845,34.17340879979123,36.75531004363093,37.127668492885384,36.80746423245696,35.73509966814023,36.750295984420106,35.607854324895655,1.1268892229540803,0.6601209036063631,0.46676831934771723,0.28815796674409444,True,False,36.75530693622533
2024-03-21,37.36789976598648,37.884394493373776,37.36789976598648,37.81232452392578,79843224,0.0,0.0,0.0,2024-03-21,False,True,1.7298038664087545,0.6254575146933377,37.03005582474634,36.01222363749402,34.31611137720827,36.75530693622533,37.30783842721627,36.80655048212364,35.832213548850845,36.80746423245696,35.73509966814023,1.1179701722958935,0.5747603631421778,0.5432098091537156,0.6839909286473652,True,False,37.36789976598648
2024-03-22,37.83634455802363,38.016517627347554,37.596113798925074,37.76427459716797,27109996,0.0,0.0,0.0,2024-03-22,False,True,1.7189454985675876,0.5799853903170435,37.19321555195115,36.17150099746437,34.45133346426552,37.36789976598648,37.884394493373776,37.03005582474634,36.01222363749402,36.80655048212364,35.832213548850845,1.155325176511164,0.6286988255414294,0.5266263509697346,0.5072276792362304,True,False,37.596113798925074
2024-03-25,37.76427951705982,37.95646488250248,37.704221819460926,37.83634948730469,34332452,0.0,0.0,0.0,2024-03-25,False,True,1.7109534689856065,0.5705479401810207,37.336134204251934,36.32285086017713,34.58407919065921,37.596113798925074,38.016517627347554,37.19321555195115,36.17150099746437,37.03005582474634,36.01222363749402,1.1082711345964567,0.6736842434121271,0.4345868911843296,-0.14209675402871141,True,False,37.704221819460926
2024-03-26,38.02853527269129,38.24474152018247,37.57209456652069,37.860374450683594,26127772,0.0,0.0,0.0,2024-03-26,False,True,1.660080582121275,0.5731217330002849,37.4526320367923,36.462625732041346,34.71256135771899,37.704221819460926,37.95646488250248,37.336134204251934,36.32285086017713,37.19321555195115,36.17150099746437,1.1197604931176983,0.6541924210217426,0.46556807209595574,-0.006610113321456132,True,False,37.57209456652069
2024-03-27,37.81232161067082,37.920428389329174,37.69220622605544,37.872379302978516,17547948,0.0,0.0,0.0,2024-03-27,False,True,1.560658937744802,0.5182123593554182,37.54590920705591,36.59078514758109,34.83647578694485,37.57209456652069,38.24474152018247,37.4526320367923,36.462625732041346,37.336134204251934,36.32285086017713,1.067879785602147,0.7433787979993649,0.324500987602782,-1.1339795318745598,True,False,37.69220622605544
2024-03-28,37.78830184632731,37.78830184632731,37.451976560118084,37.69220733642578,12641392,0.0,0.0,0.0,2024-03-28,False,True,1.4003426865725686,0.4770302357093859,37.57841990247144,36.69091443747606,34.94846525947352,37.69220622605544,37.920428389329174,37.54590920705591,36.59078514758109,37.4526320367923,36.462625732041346,0.9694239849016859,0.877698362262006,0.09172562263967987,-2.7099137447689103,True,False,37.451976560118084
2024-03-29,37.69221064570608,37.94445371610162,37.69221064570608,37.90842056274414,20572000,0.0,0.0,0.0,2024-03-29,False,True,1.2220876111412071,0.46244533503609375,37.651753382532036,36.80159681250043,35.06454193803315,37.451976560118084,37.78830184632731,37.57841990247144,36.69091443747606,37.54590920705591,36.59078514758109,1.0315385504216594,0.775510327745633,0.25602822267602643,-1.5549244084867524,True,False,37.69221064570608
2024-04-01,38.004509887243465,38.13663755362631,37.77629137201724,37.81232452392578,21344696,0.0,0.0,0.0,2024-04-01,False,True,1.0677174965990333,0.4452859917825615,37.687435858397315,36.89348114990273,35.17229811787208,37.69221064570608,37.94445371610162,37.651753382532036,36.80159681250043,37.57841990247144,36.69091443747606,1.0635819076768571,0.7514460717958025,0.31213583588105465,-1.08658582447609,True,False,37.77629137201724
2024-04-02,38.064568022798355,38.35284423828125,38.05255575014679,38.35284423828125,29364088,0.0,0.0,0.0,2024-04-02,False,True,1.0200267917947943,0.4555815395264976,37.83530438726041,37.02615052157351,35.297025416711655,37.77629137201724,38.13663755362631,37.687435858397315,36.89348114990273,37.651753382532036,36.80159681250043,0.9773994620792626,0.7344644574682033,0.24293500461105932,-1.4131220053146807,True,False,38.05255575014679
2024-04-03,38.11261340894458,38.17267110651029,37.90841943659976,38.088592529296875,18550252,0.0,0.0,0.0,2024-04-03,False,True,0.8762792902961798,0.4615871529575862,37.89159064104629,37.12273615863927,35.40649863681304,38.05255575014679,38.35284423828125,37.83530438726041,37.02615052157351,37.687435858397315,36.89348114990273,0.9516714326464653,0.7249084214652625,0.2267630111812028,-1.3996254578227711,True,False,37.90841943659976
2024-04-08,38.11261276413575,38.40089264007863,38.088591884894434,38.3047981262207,22629184,0.0,0.0,0.0,2024-04-08,False,True,0.8127380286435495,0.44785962947185914,37.9834145266406,37.230196337510314,35.520157440319224,37.90841943659976,38.17267110651029,37.89159064104629,37.12273615863927,37.83530438726041,37.02615052157351,1.0421441803033098,0.6532579528940237,0.38888622740928613,-0.32781155168134407,True,False,38.088591884894434
2024-04-09,38.43692423191041,39.241698799268335,38.41289968801317,39.217674255371094,32581692,0.0,0.0,0.0,2024-04-09,False,True,0.9114164222287648,0.4890420953197011,38.25769446635849,37.41087614822493,35.66515809973303,38.088591884894434,38.40089264007863,37.9834145266406,37.230196337510314,37.89159064104629,37.12273615863927,1.0701748197030816,0.5385961686968421,0.5315786510062395,0.6696055560456604,True,False,38.41289968801317
2024-04-10,39.097557968888545,39.22968562602628,39.02548800448336,39.157615661621094,21203720,0.0,0.0,0.0,2024-04-10,False,True,0.9544641838795848,0.4770306076260203,38.457676954194625,37.56967064944276,35.80211721980707,38.41289968801317,39.241698799268335,38.25769446635849,37.41087614822493,37.9834145266406,37.230196337510314,1.163667824548836,0.5305760251380294,0.6330917994108067,1.3475134332536438,True,False,39.02548800448336
2024-04-11,38.92939916945242,39.03750228881836,38.833304656747586,39.03750228881836,17270700,0.0,0.0,0.0,2024-04-11,False,True,0.9862522558817634,0.4607291443319182,38.58652702855545,37.703109889386,35.92899506565065,39.02548800448336,39.22968562602628,38.457676954194625,37.56967064944276,38.25769446635849,37.41087614822493,1.1210426469154147,0.5530726222296911,0.5679700246857236,0.9203935597220332,True,False,38.833304656747586
2024-04-12,39.061529278571406,39.10957470511594,38.90537706026282,38.94141387939453,23321576,0.0,0.0,0.0,2024-04-12,False,True,1.0123830334849846,0.39809739486308765,38.66539077318636,37.81568297938678,36.04712913677786,38.833304656747586,39.03750228881836,38.58652702855545,37.703109889386,38.457676954194625,37.56967064944276,1.144397047079835,0.6530163222536376,0.49138072482619743,0.5012329635799969,True,False,38.90537706026282
2024-04-15,38.49698167443275,38.569051640022735,38.3408331370134,38.43692398071289,31563124,0.0,0.0,0.0,2024-04-15,False,True,0.9103413467707511,0.41096717443156294,38.61462037485892,37.87215943405279,36.14084658163806,38.90537706026282,39.10957470511594,38.66539077318636,37.81568297938678,38.58652702855545,37.703109889386,1.0542809916474998,0.7160735670232241,0.33820742462427567,-0.5401457595773337,True,False,38.3408331370134
2024-04-16,38.0285358069713,38.0285358069713,37.175715746541556,37.39192199707031,66621548,0.0,0.0,0.0,2024-04-16,False,True,0.5737832707488961,0.48303611522654727,38.342909624239226,37.8285014852362,36.1899083626354,38.3408331370134,38.569051640022735,38.61462037485892,37.87215943405279,38.66539077318636,37.81568297938678,0.889876461982294,0.7690933820165149,0.12078307996577908,-1.8691946848404957,True,False,37.175715746541556
2024-04-17,37.46399061482986,37.884394493373776,37.451978342316714,37.81232452392578,30823556,0.0,0.0,0.0,2024-04-17,False,True,0.3641089519037941,0.47016651112952446,38.225001824169574,37.8270308523898,36.25353252582326,37.175715746541556,38.0285358069713,38.342909624239226,37.8285014852362,38.61462037485892,37.87215943405279,0.9397815863202208,0.8193427729398775,0.12043881338034335,-1.6367192570703106,True,False,37.451978342316714
2024-04-18,37.5600868756339,38.18468475341797,37.427959203107875,38.18468475341797,26278092,0.0,0.0,0.0,2024-04-18,False,True,0.22626025561150742,0.507916753060693,38.21604247511366,37.85954484339236,36.329263985728936,37.451978342316714,37.884394493373776,38.225001824169574,37.8270308523898,38.342909624239226,37.8285014852362,0.9239880585036022,0.7449316146833995,0.1790564438202027,-1.141214898925209,True,False,37.427959203107875
2024-04-19,37.01956541878245,37.031574025522566,35.91450234200681,36.250823974609375,121590104,0.0,0.0,0.0,2024-04-19,False,True,-0.24327989488881285,0.6400438722428875,37.779327252779375,37.71329749168481,36.326187906861506,37.427959203107875,38.18468475341797,38.21604247511366,37.85954484339236,38.225001824169574,37.8270308523898,0.7667572332441371,0.792224268613182,-0.02546703536904482,-2.0214764668080996,True,False,35.91450234200681
2024-04-22,36.13070699695486,36.45502000858833,35.9625461880315,36.14271926879883,37041220,0.0,0.0,0.0,2024-04-22,False,True,-0.6092161790858479,0.657202975162958,37.41563658967259,37.57051765324063,36.31899305831003,35.91450234200681,37.031574025522566,37.779327252779375,37.71329749168481,38.21604247511366,37.85954484339236,0.751959063417197,0.8772841639786269,-0.12532510056142987,-2.153012304378358,True,False,35.9625461880315
2024-04-23,36.551116051742135,36.623186027427685,36.346922063869506,36.491058349609375,21648704,0.0,0.0,0.0,2024-04-23,False,True,-0.8768245925471327,0.6657830163786572,37.210174758547424,37.47238498927415,36.32574071679236,35.9625461880315,36.45502000858833,37.41563658967259,37.57051765324063,37.779327252779375,37.71329749168481,0.7654648766354167,0.859534464400089,-0.09406958776467222,-1.744795735767401,True,False,36.346922063869506
2024-04-24,36.99554147667596,37.596118448699926,36.99554147667596,37.56008529663086,30701016,0.0,0.0,0.0,2024-04-24,False,True,-0.9048924371178813,0.7061073295740202,37.2879326558993,37.480357744488394,36.37414638658995,36.346922063869506,36.623186027427685,37.210174758547424,37.47238498927415,37.41563658967259,37.57051765324063,0.7897942093967036,0.8396095016392616,-0.049815292242557985,-1.3693606260574456,True,False,36.99554147667596
2024-04-25,37.019567190181064,37.103645769539455,36.815369546995875,36.87542724609375,18805640,0.0,0.0,0.0,2024-04-25,False,True,-1.0417848271346961,0.7275566829992697,37.19626478705362,37.42536406281615,36.39380445951167,36.99554147667596,37.596118448699926,37.2879326558993,37.480357744488394,37.210174758547424,37.47238498927415,0.7653308120372886,0.8478756191834795,-0.08254480714619095,-1.3594160343411392,True,False,36.815369546995875
2024-04-26,37.47600555419922,37.668190931193145,37.355890151781914,37.47600555419922,23018032,0.0,0.0,0.0,2024-04-26,False,True,-1.0399485764840446,0.7618754637074981,37.258429401974865,37.42996783476006,36.43624371812687,36.815369546995875,37.103645769539455,37.19626478705362,37.42536406281615,37.2879326558993,37.480357744488394,0.7646403257740897,0.8254490402097316,-0.06080871443564195,-1.1417968773499736,True,False,37.355890151781914
2024-04-29,37.78830492918742,38.22072109494497,37.78830492918742,38.148651123046875,30810776,0.0,0.0,0.0,2024-04-29,False,True,-0.9188765560712693,0.7481479542573639,37.45625645110198,37.495302679149766,36.50339694969236,37.355890151781914,37.668190931193145,37.258429401974865,37.42996783476006,37.19626478705362,37.42536406281615,0.7511476289815453,0.8509163082760637,-0.09976867929451838,-1.2252600758359824,True,False,37.78830492918742
2024-04-30,38.100603694257316,38.280776781716355,38.01652145385742,38.01652145385742,17931740,0.0,0.0,0.0,2024-04-30,False,True,-0.8125959217238798,0.7524377904227931,37.58075978504763,37.54268620412319,36.56273516554197,37.78830492918742,38.22072109494497,37.45625645110198,37.495302679149766,37.258429401974865,37.42996783476006,0.7160781622155917,0.8449248081677565,-0.12884664595216477,-1.218071474305689,True,False,38.01652145385742
2024-05-02,37.80031908653406,37.80031908653406,37.47600602964045,37.51203918457031,24868108,0.0,0.0,0.0,2024-05-02,False,True,-0.8118880487574132,0.7678809632330404,37.565488540497114,37.539900111436566,36.59996277413132,38.01652145385742,38.280776781716355,37.58075978504763,37.54268620412319,37.45625645110198,37.495302679149766,0.7206704680998401,0.8659207433699377,-0.1452502752700976,-1.1585968341747312,True,False,37.47600602964045
2024-05-03,38.08859438218379,38.11261526300004,37.58410823183786,37.7042236328125,22758784,0.0,0.0,0.0,2024-05-03,False,True,-0.712616948825439,0.7961937084885123,37.59631856101164,37.554838613379836,36.643267121530585,37.47600602964045,37.80031908653406,37.565488540497114,37.539900111436566,37.58075978504763,37.54268620412319,0.72737028722719,0.8426720325748002,-0.11530174534761017,-0.9514785658597036,True,False,37.58410823183786
2024-05-06,38.19669791938931,38.47296187833997,38.19669791938931,38.24474334716797,34385032,0.0,0.0,0.0,2024-05-06,False,True,-0.5532749832128294,0.8082049587132509,37.74041295793527,37.61755722554239,36.70607011077127,37.58410823183786,38.11261526300004,37.59631856101164,37.554838613379836,37.565488540497114,37.539900111436566,0.7653924188890128,0.7696388842578935,-0.004246465368880736,-0.4813540977884444,True,False,38.19669791938931
2024-05-07,38.49698209446458,38.569052060840896,38.31680901133916,38.4609489440918,24914944,0.0,0.0,0.0,2024-05-07,False,True,-0.34370404160610285,0.7412835643919361,37.900532065970054,37.69422919995597,36.77488888854855,38.19669791938931,38.47296187833997,37.74041295793527,37.61755722554239,37.59631856101164,37.554838613379836,0.8402772575459797,0.719907700822079,0.1203695567239007,0.046260045440414406,True,False,38.31680901133916
2024-05-08,38.4369226620558,38.629108008492196,38.35284042748031,38.60508346557617,23909068,0.0,0.0,0.0,2024-05-08,False,True,-0.038084403166698144,0.7258403561568235,38.0570990436603,37.77703413319417,36.846661224902576,38.31680901133916,38.569052060840896,37.900532065970054,37.69422919995597,37.74041295793527,37.61755722554239,0.8191482827387793,0.6997637348773752,0.11938454786140407,0.1331690574942486,True,False,38.35284042748031
2024-05-09,38.617095044097425,38.737210425261026,38.533012811030694,38.557037353515625,20302276,0.0,0.0,0.0,2024-05-09,False,True,0.2627646774348767,0.686374075008269,38.16819644585037,37.84794351685976,36.91373479857368,38.35284042748031,38.629108008492196,38.0570990436603,37.77703413319417,37.900532065970054,37.69422919995597,0.8299988732841697,0.7025005722801476,0.12749830100402204,0.3230396426991332,True,False,38.533012811030694
2024-05-10,38.73721831533334,38.94141597115505,38.569057480579076,38.833309173583984,38735812,0.0,0.0,0.0,2024-05-10,False,True,0.5998258196971533,0.5516738040245741,38.31599927423562,37.93752221292559,36.98901222504467,38.533012811030694,38.737210425261026,38.16819644585037,37.84794351685976,38.0570990436603,37.77703413319417,1.034212848372134,0.6018651169587647,0.43234773141336935,2.0332430493214604,True,False,38.569057480579076
2024-05-13,39.24169900907339,39.37382300432239,39.1456044986014,39.22968673706055,36463372,0.0,0.0,0.0,2024-05-13,False,True,0.9821533586454723,0.5551052333232585,38.51904093264116,38.05499171511968,37.07688181375118,38.569057480579076,38.94141597115505,38.31599927423562,37.93752221292559,38.16819644585037,37.84794351685976,1.0618220614566443,0.4868608075132119,0.5749612539434323,2.6326183661483658,True,False,39.1456044986014
