證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2303 聯電,2024/7/2,50.2445,50.2445,48.7418,49.4932,"248,206"
2303 聯電,2024/7/1,49.7213,50.9665,49.7213,50.6107,"145,605"
2303 聯電,2024/6/28,49.8992,49.9881,49.4544,49.5434,"86,710"
2303 聯電,2024/6/27,49.8992,50.166,49.3655,50.166,"63,928"
2303 聯電,2024/6/26,50.2549,50.4328,49.8992,50.3439,"41,888"
2303 聯電,2024/6/25,50.4328,50.4328,49.5434,50.166,"69,506"
2303 聯電,2024/6/24,51.1444,51.1444,50.3439,50.5218,"68,467"
2303 聯電,2024/6/21,50.9665,51.5891,50.7886,51.3223,"78,831"
2303 聯電,2024/6/20,50.6107,51.1444,50.077,51.1444,"58,918"
2303 聯電,2024/6/19,50.6997,50.7886,50.3439,50.5218,"53,361"
2303 聯電,2024/6/18,50.4328,50.6997,49.9881,50.5218,"47,867"
2303 聯電,2024/6/17,49.7213,50.5218,49.1876,50.4328,"48,075"
2303 聯電,2024/6/14,50.6997,50.6997,49.8992,50.077,"49,405"
2303 聯電,2024/6/13,49.4544,50.6107,49.2765,50.166,"99,433"
2303 聯電,2024/6/12,48.9207,48.9207,48.2092,48.8318,"45,675"
2303 聯電,2024/6/11,49.3655,49.4544,48.7428,49.0097,"65,287"
2303 聯電,2024/6/7,48.0313,49.0097,47.9423,49.0097,"54,119"
2303 聯電,2024/6/6,48.1202,48.2092,47.7644,48.2092,"41,806"
2303 聯電,2024/6/5,47.8534,47.9423,47.3197,47.5865,"67,883"
2303 聯電,2024/6/4,48.476,48.6539,47.9423,48.2981,"69,733"
2303 聯電,2024/6/3,49.6323,49.8102,48.565,48.9207,"72,849"
2303 聯電,2024/5/31,49.8102,50.2549,48.9207,48.9207,"169,396"
2303 聯電,2024/5/30,48.9207,50.166,48.6539,49.6323,"74,341"
2303 聯電,2024/5/29,50.6997,50.9665,49.6323,49.7213,"76,080"
2303 聯電,2024/5/28,50.7886,50.9665,50.077,50.166,"78,933"
2303 聯電,2024/5/27,48.7428,51.5002,48.7428,50.3439,"140,149"
2303 聯電,2024/5/24,48.9207,49.3655,48.565,48.565,"73,376"
2303 聯電,2024/5/23,49.2765,49.8102,48.6539,49.8102,"134,715"
2303 聯電,2024/5/22,48.476,49.0986,48.2981,48.9207,"153,992"
2303 聯電,2024/5/21,47.3197,47.9423,47.1418,47.9423,"102,372"
2303 聯電,2024/5/20,47.1418,47.2308,46.6971,47.2308,"56,043"
2303 聯電,2024/5/17,46.5192,46.9639,46.0744,46.9639,"61,440"
2303 聯電,2024/5/16,46.3413,46.5192,46.1634,46.3413,"42,044"
2303 聯電,2024/5/15,46.5192,46.6081,46.0744,46.0744,"44,368"
2303 聯電,2024/5/14,46.5192,46.6081,46.0744,46.3413,"44,384"
2303 聯電,2024/5/13,46.3413,46.6081,45.8076,46.6081,"36,415"
2303 聯電,2024/5/10,45.8076,46.5192,45.7187,46.4302,"52,335"
2303 聯電,2024/5/9,46.1634,46.2523,45.6297,46.1634,"29,122"
2303 聯電,2024/5/8,46.1634,46.1634,45.7187,46.1634,"36,552"
2303 聯電,2024/5/7,46.2523,46.3413,45.7187,45.8965,"40,541"
2303 聯電,2024/5/6,46.3413,46.5192,45.8076,45.9855,"43,020"
2303 聯電,2024/5/3,45.4518,45.8076,45.2739,45.7187,"58,695"
2303 聯電,2024/5/2,44.6513,45.2739,44.4734,44.7402,"62,149"
2303 聯電,2024/4/30,44.8292,45.4518,44.6513,45.096,"49,797"
2303 聯電,2024/4/29,44.7402,44.9181,44.3845,44.8292,"41,749"
2303 聯電,2024/4/26,44.2066,44.9181,44.2066,44.2955,"44,519"
2303 聯電,2024/4/25,43.8063,44.251,43.4505,44.0287,"65,794"
2303 聯電,2024/4/24,43.8063,44.6513,43.6729,44.6513,"47,014"
2303 聯電,2024/4/23,43.6729,43.9842,43.3171,43.3171,"49,212"
2303 聯電,2024/4/22,43.2726,43.6729,42.9613,43.495,"83,956"
2303 聯電,2024/4/19,43.9842,43.9842,43.3171,43.6729,"126,047"
2303 聯電,2024/4/18,44.5623,44.7402,44.3845,44.6513,"37,906"
2303 聯電,2024/4/17,44.6513,45.0071,44.6513,44.7402,"50,368"
2303 聯電,2024/4/16,45.3629,45.3629,44.5623,44.5623,"86,073"
2303 聯電,2024/4/15,46.2523,46.3413,45.7187,45.8965,"57,910"
2303 聯電,2024/4/12,46.786,47.0529,46.6971,46.875,"39,697"
2303 聯電,2024/4/11,46.875,47.0529,46.3413,46.6971,"56,228"
2303 聯電,2024/4/10,46.875,47.6755,46.6081,47.3197,"103,375"
2303 聯電,2024/4/9,46.6081,46.786,46.3413,46.6081,"60,785"
2303 聯電,2024/4/8,45.8965,46.4302,45.8965,46.3413,"35,153"
2303 聯電,2024/4/3,46.4302,46.4302,45.8965,45.8965,"41,513"
2303 聯電,2024/4/2,46.2523,46.875,46.1634,46.3413,"52,989"
2303 聯電,2024/4/1,46.6081,46.6971,45.8965,45.9855,"53,425"
2303 聯電,2024/3/29,46.2523,46.9639,45.4518,46.4302,"139,804"
2303 聯電,2024/3/28,45.8076,46.3413,45.5408,46.2523,"80,545"
2303 聯電,2024/3/27,45.8965,45.9855,45.4518,45.8076,"51,375"
2303 聯電,2024/3/26,46.0744,46.3413,45.185,45.9855,"80,119"
2303 聯電,2024/3/25,46.4302,46.4302,45.8076,46.0744,"67,657"
2303 聯電,2024/3/22,47.4086,47.4086,46.2523,46.6081,"91,497"
2303 聯電,2024/3/21,47.5865,47.8534,47.1418,47.4086,"69,586"
2303 聯電,2024/3/20,47.6755,48.2981,46.9639,47.0529,"130,273"
2303 聯電,2024/3/19,45.7187,47.5865,45.6297,47.1418,"139,477"
2303 聯電,2024/3/18,45.8076,46.2523,45.3629,46.0744,"69,546"
2303 聯電,2024/3/15,46.5192,46.6081,45.8965,46.1634,"86,070"
2303 聯電,2024/3/14,47.1418,47.1418,46.2523,46.786,"76,635"
2303 聯電,2024/3/13,46.9639,47.3197,46.5192,47.1418,"125,714"
2303 聯電,2024/3/12,45.8965,46.6971,45.6297,46.6971,"86,503"
2303 聯電,2024/3/11,46.2523,46.6081,45.185,45.8965,"100,660"
2303 聯電,2024/3/8,46.1634,47.1418,45.3629,46.1634,"286,206"
2303 聯電,2024/3/7,44.1176,44.6513,44.0731,44.6513,"114,848"
2303 聯電,2024/3/6,43.1837,43.7618,43.0947,43.7618,"50,300"
2303 聯電,2024/3/5,43.4505,43.5395,43.1392,43.3616,"46,087"
2303 聯電,2024/3/4,43.1392,43.5395,43.0947,43.4505,"52,771"
2303 聯電,2024/3/1,43.5839,43.5839,42.9613,42.9613,"48,226"
2303 聯電,2024/2/29,43.0503,43.495,42.8279,43.4505,"66,767"
2303 聯電,2024/2/27,42.7834,43.3171,42.7389,42.8279,"37,011"
2303 聯電,2024/2/26,42.6945,42.9168,42.561,42.6945,"42,843"
2303 聯電,2024/2/23,43.1392,43.495,42.8279,42.8279,"54,889"
2303 聯電,2024/2/22,43.2281,43.4505,43.0503,43.2281,"44,644"
2303 聯電,2024/2/21,43.495,43.6729,43.1392,43.1392,"64,528"
2303 聯電,2024/2/20,43.5839,44.1621,43.5395,43.8063,"33,636"
2303 聯電,2024/2/19,43.495,43.7174,43.406,43.7174,"27,960"
2303 聯電,2024/2/16,43.8063,43.8063,43.4505,43.4505,"37,683"
2303 聯電,2024/2/15,43.5839,43.7618,43.1837,43.7618,"64,569"
2303 聯電,2024/2/5,42.6945,42.9168,42.561,42.7834,"59,465"
2303 聯電,2024/2/2,43.4505,43.495,43.1392,43.1837,"62,489"
2303 聯電,2024/2/1,43.1837,43.7174,42.9613,43.6284,"64,509"
2303 聯電,2024/1/31,44.0287,44.0287,43.5839,43.5839,"55,394"
2303 聯電,2024/1/30,44.1621,44.3845,44.1176,44.1176,"39,162"
2303 聯電,2024/1/29,44.1621,44.3845,43.9397,43.9842,"59,931"
2303 聯電,2024/1/26,45.185,45.4518,44.2955,44.2955,"182,721"
2303 聯電,2024/1/25,45.4518,46.5192,45.4518,46.5192,"174,821"
2303 聯電,2024/1/24,45.096,45.185,44.7402,45.0071,"61,136"
2303 聯電,2024/1/23,45.185,45.2739,44.4289,44.6513,"50,811"
2303 聯電,2024/1/22,44.4734,44.7402,44.2066,44.7402,"73,366"
2303 聯電,2024/1/19,44.3845,44.3845,42.9613,43.7618,"71,132"
2303 聯電,2024/1/18,43.2281,43.495,42.2942,42.7834,"91,616"
2303 聯電,2024/1/17,44.4734,44.4734,43.1392,43.2281,"142,201"
2303 聯電,2024/1/16,44.9181,45.185,44.4734,45.185,"49,762"
2303 聯電,2024/1/15,44.8292,45.185,44.5623,45.185,"30,603"
2303 聯電,2024/1/12,44.5623,44.5623,44.1176,44.5623,"30,642"
2303 聯電,2024/1/11,44.6513,44.7402,44.4734,44.5623,"26,953"
2303 聯電,2024/1/10,44.8292,44.9181,44.5623,44.5623,"40,684"
2303 聯電,2024/1/9,45.0071,45.2739,44.5623,44.5623,"50,593"
2303 聯電,2024/1/8,45.3629,45.3629,44.5623,44.9181,"64,092"
2303 聯電,2024/1/5,45.8965,46.4302,45.0071,45.185,"77,544"
2303 聯電,2024/1/4,44.9181,45.2739,44.6513,45.185,"56,711"
2303 聯電,2024/1/3,45.5408,45.6297,44.9181,45.0071,"76,308"
2303 聯電,2024/1/2,46.6971,46.9639,45.6297,46.1634,"64,469"
2303 聯電,2023/12/29,46.875,47.0529,46.0744,46.786,"49,249"
2303 聯電,2023/12/28,48.2981,48.7428,46.6971,46.6971,"155,444"
2303 聯電,2023/12/27,45.6297,47.5865,45.5408,47.5865,"221,268"
2303 聯電,2023/12/26,44.9181,45.3629,44.6513,45.185,"55,428"
2303 聯電,2023/12/25,44.7402,44.8292,44.251,44.6513,"34,179"
2303 聯電,2023/12/22,43.9842,44.4734,43.8508,44.4734,"34,140"
2303 聯電,2023/12/21,43.8063,43.9397,43.5839,43.9397,"55,666"
2303 聯電,2023/12/20,44.4734,44.6513,44.0731,44.34,"55,317"
2303 聯電,2023/12/19,44.7402,44.8292,44.0731,44.4734,"54,317"
2303 聯電,2023/12/18,44.6513,45.0071,44.3845,45.0071,"56,409"
2303 聯電,2023/12/15,45.096,45.3629,44.8292,45.096,"84,248"
2303 聯電,2023/12/14,44.8292,44.9181,44.4734,44.8292,"51,665"
2303 聯電,2023/12/13,44.4734,44.6513,44.0287,44.6513,"48,011"
2303 聯電,2023/12/12,43.9842,44.3845,43.7618,44.3845,"48,759"
2303 聯電,2023/12/11,43.5839,43.8508,43.2726,43.6284,"28,747"
2303 聯電,2023/12/8,43.406,43.6284,43.1837,43.1837,"33,771"
2303 聯電,2023/12/7,43.5839,43.6729,43.0058,43.0947,"36,348"
2303 聯電,2023/12/6,43.8508,43.9397,43.495,43.495,"37,088"
2303 聯電,2023/12/5,44.2955,44.2955,43.7618,43.7618,"57,352"
2303 聯電,2023/12/4,44.34,44.6513,44.2955,44.6513,"44,073"
2303 聯電,2023/12/1,43.5839,44.2066,43.5839,44.2066,"52,413"
2303 聯電,2023/11/30,43.8508,44.2955,43.495,43.495,"91,627"
2303 聯電,2023/11/29,43.7174,44.3845,43.7174,43.7618,"62,662"
2303 聯電,2023/11/28,44.0287,44.1176,43.4505,43.6284,"80,887"
2303 聯電,2023/11/27,44.4734,45.0071,44.0287,44.0287,"71,869"
2303 聯電,2023/11/24,44.9181,45.5408,44.7402,44.7402,"86,590"
2303 聯電,2023/11/23,44.9181,45.096,44.5623,44.9181,"60,185"
2303 聯電,2023/11/22,44.34,44.7402,43.8063,44.4734,"62,616"
2303 聯電,2023/11/21,45.096,45.185,44.34,44.7402,"66,631"
2303 聯電,2023/11/20,44.6513,45.5408,44.3845,44.7402,"95,022"
2303 聯電,2023/11/17,43.5839,44.4289,43.5395,44.251,"101,871"
2303 聯電,2023/11/16,43.6284,43.6284,43.1392,43.406,"31,520"
2303 聯電,2023/11/15,43.8063,44.0287,43.3171,43.6729,"72,851"
2303 聯電,2023/11/14,43.3616,43.495,42.8724,43.1837,"41,752"
2303 聯電,2023/11/13,43.8063,44.2066,43.3171,43.5395,"52,045"
2303 聯電,2023/11/10,42.9613,43.2281,42.8279,43.1837,"22,076"
2303 聯電,2023/11/9,42.7834,43.3171,42.7834,43.2281,"34,582"
2303 聯電,2023/11/8,43.7618,44.1621,43.0058,43.1392,"58,575"
2303 聯電,2023/11/7,43.6729,43.9397,43.406,43.9397,"32,651"
2303 聯電,2023/11/6,44.4734,44.5623,43.7618,43.9397,"60,698"
2303 聯電,2023/11/3,43.406,43.9397,43.1392,43.9397,"81,667"
2303 聯電,2023/11/2,42.6055,42.9613,42.3387,42.9168,"52,322"
2303 聯電,2023/11/1,41.3603,41.9829,41.2268,41.805,"32,897"
2303 聯電,2023/10/31,41.2713,41.3603,41.0045,41.0934,"44,460"
2303 聯電,2023/10/30,41.5382,41.6271,41.0489,41.2713,"34,601"
2303 聯電,2023/10/27,41.7605,41.7605,41.2268,41.4492,"42,770"
2303 聯電,2023/10/26,41.7605,42.1163,41.5382,41.6271,"100,500"
2303 聯電,2023/10/25,43.0947,43.7618,42.6945,43.6284,"54,853"
2303 聯電,2023/10/24,43.406,43.7618,42.1608,42.9613,"71,519"
2303 聯電,2023/10/23,43.2726,43.7618,43.1392,43.2281,"46,566"
2303 聯電,2023/10/20,44.0287,44.4289,43.1837,43.3171,"97,148"
2303 聯電,2023/10/19,43.4505,43.8508,42.8724,43.8508,"104,000"
2303 聯電,2023/10/18,42.9613,43.7174,42.561,43.0947,"129,644"
2303 聯電,2023/10/17,42.2497,43.0503,42.2053,42.8724,"106,480"
2303 聯電,2023/10/16,41.2268,42.2497,41.0045,41.9384,"64,667"
2303 聯電,2023/10/13,41.6271,41.9829,41.2713,41.805,"42,216"
2303 聯電,2023/10/12,41.805,41.8495,41.1379,41.805,"42,182"
2303 聯電,2023/10/11,40.96,41.716,40.7821,41.716,"84,261"
2303 聯電,2023/10/6,40.4708,40.4708,40.0705,40.204,"17,805"
2303 聯電,2023/10/5,39.5369,40.3374,39.4034,40.1595,"45,430"
2303 聯電,2023/10/4,39.5813,39.7592,39.1366,39.2255,"57,163"
2303 聯電,2023/10/3,40.6487,40.8266,40.2484,40.2484,"22,738"
2303 聯電,2023/10/2,40.8711,40.8711,40.4708,40.6932,"25,428"
2303 聯電,2023/9/28,39.8037,40.2929,39.7592,40.204,"33,138"
2303 聯電,2023/9/27,39.5369,39.7147,39.27,39.4924,"39,260"
2303 聯電,2023/9/26,40.5153,40.5597,39.8037,39.8037,"51,261"
2303 聯電,2023/9/25,40.4708,41.1824,40.2484,40.6042,"35,022"
2303 聯電,2023/9/22,40.115,40.3818,40.115,40.3374,"31,014"
2303 聯電,2023/9/21,40.6042,40.8266,40.3818,40.6042,"31,122"
2303 聯電,2023/9/20,40.96,41.0934,40.6932,40.8266,"29,573"
2303 聯電,2023/9/19,41.3603,41.4492,41.0934,41.0934,"22,176"
2303 聯電,2023/9/18,41.716,41.9829,41.1824,41.3603,"42,705"
2303 聯電,2023/9/15,42.2053,42.3387,41.6716,42.3387,"41,872"
2303 聯電,2023/9/14,42.1608,42.2942,41.9829,42.1163,"27,184"
2303 聯電,2023/9/13,41.805,42.1608,41.7605,41.8939,"43,525"
2303 聯電,2023/9/12,41.0045,41.6271,40.7821,41.6271,"36,415"
2303 聯電,2023/9/11,40.6932,41.0045,40.5153,40.96,"25,787"
2303 聯電,2023/9/8,40.2929,40.8711,40.204,40.6487,"27,449"
2303 聯電,2023/9/7,41.0489,41.1379,40.6487,40.6932,"36,684"
2303 聯電,2023/9/6,41.716,41.805,41.2268,41.5382,"38,798"
2303 聯電,2023/9/5,41.0489,41.4047,40.7376,41.4047,"31,988"
2303 聯電,2023/9/4,41.0045,41.0489,40.6932,40.9155,"23,302"
2303 聯電,2023/9/1,40.9155,41.0489,40.6487,40.8711,"30,315"
2303 聯電,2023/8/31,41.4492,41.4492,40.4708,40.4708,"65,180"
2303 聯電,2023/8/30,40.7821,41.2713,40.6932,41.2713,"46,702"
2303 聯電,2023/8/29,40.4708,40.7376,40.0705,40.2929,"37,852"
2303 聯電,2023/8/28,39.0032,41.5382,38.9587,39.8482,"84,126"
2303 聯電,2023/8/25,39.0921,39.3145,38.6919,38.6919,"37,418"
2303 聯電,2023/8/24,39.0476,39.4924,38.8253,39.4479,"38,399"
2303 聯電,2023/8/23,38.7363,38.7808,38.2027,38.6029,"37,799"
2303 聯電,2023/8/22,39.0921,39.27,38.6919,38.7808,"39,803"
2303 聯電,2023/8/21,39.0476,39.3145,38.6919,38.8253,"22,996"
2303 聯電,2023/8/18,38.514,39.5369,38.425,38.9587,"37,697"
2303 聯電,2023/8/17,38.3361,38.8698,37.7134,38.7808,"55,712"
2303 聯電,2023/8/16,39.7592,39.8037,38.7808,38.9142,"77,824"
2303 聯電,2023/8/15,40.1595,40.4708,40.0705,40.4263,"21,940"
2303 聯電,2023/8/14,40.0261,40.204,39.9371,40.0261,"36,020"
2303 聯電,2023/8/11,40.3374,40.7376,40.2929,40.3374,"15,876"
2303 聯電,2023/8/10,40.4263,40.8266,40.0705,40.1595,"38,798"
2303 聯電,2023/8/9,40.5153,40.6932,40.2929,40.5597,"26,156"
2303 聯電,2023/8/8,41.2713,41.2713,40.5153,40.5153,"55,313"
2303 聯電,2023/8/7,41.1824,41.5826,41.1824,41.2713,"29,058"
2303 聯電,2023/8/4,41.3603,41.5382,41.0045,41.3603,"33,260"
2303 聯電,2023/8/2,41.5382,42.2053,41.3603,41.4937,"34,959"
2303 聯電,2023/8/1,41.805,41.9384,41.5382,41.805,"24,221"
2303 聯電,2023/7/31,42.1163,42.2497,41.4937,41.805,"53,690"
2303 聯電,2023/7/28,41.4937,42.0718,41.1824,41.8495,"50,417"
2303 聯電,2023/7/27,40.115,41.5382,40.0705,41.0489,"61,431"
2303 聯電,2023/7/26,40.6932,40.8711,40.115,40.115,"39,083"
2303 聯電,2023/7/25,40.4263,40.8266,40.204,40.6042,"36,505"
2303 聯電,2023/7/24,40.0705,40.8266,39.8926,40.0705,"51,852"
2303 聯電,2023/7/21,40.0261,40.4263,39.7592,40.204,"97,411"
2303 聯電,2023/7/20,41.8495,41.8939,40.9155,41.0045,"87,937"
2303 聯電,2023/7/19,42.9613,43.1392,42.2053,42.2497,"49,979"
2303 聯電,2023/7/18,43.3616,43.406,42.8279,42.8724,"26,766"
2303 聯電,2023/7/17,42.9168,43.3171,42.3832,43.0947,"47,915"
2303 聯電,2023/7/14,42.561,43.406,42.5166,42.9168,"58,063"
2303 聯電,2023/7/13,42.561,42.9168,42.2497,42.2497,"52,857"
2303 聯電,2023/7/12,42.9168,43.0947,42.3387,42.4721,"62,885"
2303 聯電,2023/7/11,43.1837,43.3171,42.8724,43.1392,"31,638"
2303 聯電,2023/7/10,43.2281,43.3616,42.6945,42.7834,"34,464"
2303 聯電,2023/7/7,42.7389,43.5395,42.6945,43.0058,"39,817"
2303 聯電,2023/7/6,42.6945,43.406,42.6945,42.8279,"41,894"
2303 聯電,2023/7/5,43.5395,43.5839,43.0058,43.0058,"28,677"
2303 聯電,2023/7/4,43.1392,43.406,43.0947,43.406,"30,856"
2303 聯電,2023/7/3,43.5839,43.7618,42.9168,42.9168,"52,972"
2303 聯電,2023/6/30,43.0058,43.3616,42.7389,43.1392,"44,533"
2303 聯電,2023/6/29,43.8952,43.8952,43.1392,43.1392,"50,112"
2303 聯電,2023/6/28,44.0287,44.0287,43.6729,43.6729,"33,543"
2303 聯電,2023/6/27,44.4734,44.4734,43.6284,43.6284,"146,810"
2303 聯電,2023/6/26,44.1977,44.6123,44.1147,44.1977,"89,629"
2303 聯電,2023/6/21,43.783,44.6952,43.783,44.6952,"82,353"
2303 聯電,2023/6/20,44.4464,44.7781,44.3635,44.5293,"67,192"
2303 聯電,2023/6/19,44.5293,45.0269,44.4464,44.6123,"45,509"
2303 聯電,2023/6/16,45.0269,45.1927,44.1147,45.1927,"85,125"
2303 聯電,2023/6/15,44.6123,45.2756,44.6123,45.1927,"76,872"
2303 聯電,2023/6/14,44.3635,44.4464,44.1977,44.3635,"51,087"
2303 聯電,2023/6/13,44.0318,44.1977,43.866,44.1147,"62,668"
2303 聯電,2023/6/12,43.4514,43.6172,43.1197,43.6172,"43,324"
2303 聯電,2023/6/9,43.0367,43.4514,42.8709,43.3684,"52,885"
2303 聯電,2023/6/8,42.4563,42.8709,42.3734,42.7051,"38,488"
2303 聯電,2023/6/7,42.2075,42.7051,42.0417,42.5392,"41,841"
2303 聯電,2023/6/6,42.1246,42.2075,41.7929,41.8758,"35,065"
2303 聯電,2023/6/5,42.6221,42.7051,42.1246,42.2075,"28,214"
2303 聯電,2023/6/2,42.2904,42.6221,41.9588,42.6221,"46,446"
2303 聯電,2023/6/1,42.5392,42.5392,41.71,42.1246,"56,269"
2303 聯電,2023/5/31,42.6221,42.9538,42.3734,42.9538,"112,736"
2303 聯電,2023/5/30,42.4563,42.9538,41.9588,42.788,"55,668"
2303 聯電,2023/5/29,43.3684,43.783,42.3734,42.4563,"81,234"
2303 聯電,2023/5/26,40.6735,42.1246,40.632,41.7929,"127,178"
2303 聯電,2023/5/25,40.8808,40.9637,40.3832,40.5491,"43,475"
2303 聯電,2023/5/24,40.4661,40.7564,40.3832,40.7564,"27,161"
2303 聯電,2023/5/23,40.5076,40.7978,40.4661,40.5491,"40,015"
2303 聯電,2023/5/22,41.0466,41.1295,40.3832,40.5491,"75,830"
2303 聯電,2023/5/19,41.8758,41.8758,41.2539,41.4612,"55,935"
2303 聯電,2023/5/18,41.4198,41.71,41.2124,41.6271,"41,997"
2303 聯電,2023/5/17,40.5491,40.8808,40.3418,40.8393,"45,854"
2303 聯電,2023/5/16,40.1759,40.632,40.1759,40.4661,"36,853"
2303 聯電,2023/5/15,40.3832,40.4661,39.7198,39.8857,"45,492"
2303 聯電,2023/5/12,40.4661,40.5491,40.2174,40.3832,"36,798"
2303 聯電,2023/5/11,41.2539,41.2539,40.7149,40.7978,"25,401"
2303 聯電,2023/5/10,41.2954,41.2954,40.7978,41.0051,"29,180"
2303 聯電,2023/5/9,41.5441,41.6271,41.2539,41.4198,"21,808"
2303 聯電,2023/5/8,41.5441,41.9588,41.4198,41.4612,"27,878"
2303 聯電,2023/5/5,41.2124,41.4198,41.0466,41.1295,"21,107"
2303 聯電,2023/5/4,41.2954,41.2954,40.9637,41.171,"26,566"
2303 聯電,2023/5/3,41.3783,41.6271,40.9637,41.4198,"29,415"
2303 聯電,2023/5/2,41.0466,41.6271,40.8393,41.3368,"31,621"
2303 聯電,2023/4/28,41.0051,41.4612,40.7149,40.7149,"59,227"
2303 聯電,2023/4/27,40.2174,40.7978,40.2174,40.5076,"63,139"
2303 聯電,2023/4/26,39.8442,40.3418,39.6369,40.1345,"68,224"
2303 聯電,2023/4/25,41.1296,41.2954,40.176,40.2174,"59,959"
2303 聯電,2023/4/24,41.4613,41.4613,40.9223,41.1296,"46,445"
2303 聯電,2023/4/21,42.2905,42.788,41.5442,41.5442,"40,452"
2303 聯電,2023/4/20,42.5392,42.7051,41.9588,42.0417,"38,506"
2303 聯電,2023/4/19,43.4514,43.4514,42.4563,42.4563,"43,662"
2303 聯電,2023/4/18,43.2026,43.7831,43.0368,43.2026,"40,632"
2303 聯電,2023/4/17,42.788,43.2026,42.6222,43.1197,"31,006"
2303 聯電,2023/4/14,42.9539,43.1197,42.5392,42.5392,"46,803"
2303 聯電,2023/4/13,42.9539,43.2855,42.7051,42.788,"41,741"
2303 聯電,2023/4/12,42.8709,43.3685,42.788,43.2026,"36,777"
2303 聯電,2023/4/11,42.8709,43.0368,42.4563,42.788,"42,578"
2303 聯電,2023/4/10,43.5343,43.6172,43.2026,43.2026,"17,688"
2303 聯電,2023/4/7,43.7831,43.9489,43.4514,43.4514,"17,984"
2303 聯電,2023/4/6,43.6172,43.866,43.2026,43.7831,"27,430"
2303 聯電,2023/3/31,43.5343,43.9489,43.5343,43.866,"38,703"
2303 聯電,2023/3/30,43.1197,43.4514,42.8709,43.2026,"39,620"
2303 聯電,2023/3/29,43.2026,43.4514,42.3734,42.7051,"62,434"
2303 聯電,2023/3/28,43.7002,43.9489,43.2026,43.2855,"49,730"
2303 聯電,2023/3/27,43.7831,44.0318,43.2855,43.9489,"33,767"
2303 聯電,2023/3/24,44.2806,44.2806,43.7002,44.0318,"43,299"
2303 聯電,2023/3/23,43.9489,44.1977,43.6172,44.1977,"54,255"
2303 聯電,2023/3/22,44.1148,44.3635,43.9489,44.3635,"53,027"
2303 聯電,2023/3/21,44.3635,44.4465,43.6172,43.7831,"45,442"
2303 聯電,2023/3/20,44.2806,44.5294,43.7002,44.1148,"63,692"
2303 聯電,2023/3/17,43.9489,44.1148,43.4514,44.1148,"93,600"
2303 聯電,2023/3/16,42.8709,43.1197,42.4563,43.1197,"38,367"
2303 聯電,2023/3/15,42.7051,43.3685,42.5392,42.8709,"54,285"
2303 聯電,2023/3/14,42.7051,42.9539,42.0417,42.0417,"67,385"
2303 聯電,2023/3/13,42.9539,43.5343,42.7051,43.5343,"52,402"
2303 聯電,2023/3/10,43.1197,43.3685,42.788,43.1197,"46,938"
2303 聯電,2023/3/9,43.5343,44.1148,43.4514,43.5343,"102,359"
2303 聯電,2023/3/8,42.6222,43.2026,42.3734,43.2026,"50,186"
2303 聯電,2023/3/7,42.7051,43.0368,42.2905,42.788,"43,527"
2303 聯電,2023/3/6,43.1197,43.2026,42.6222,43.0368,"53,518"
2303 聯電,2023/3/3,42.5392,42.8709,42.4563,42.5392,"37,402"
2303 聯電,2023/3/2,42.3734,42.4563,41.8759,42.0417,"40,281"
2303 聯電,2023/3/1,40.632,42.8709,40.5906,42.5392,"93,839"
2303 聯電,2023/2/24,42.0417,42.1246,41.4198,41.4198,"63,974"
2303 聯電,2023/2/23,41.3783,41.8759,41.2539,41.6271,"69,948"
2303 聯電,2023/2/22,41.0466,41.2954,40.9637,41.0881,"56,737"
2303 聯電,2023/2/21,41.7929,42.0417,41.6271,41.9588,"28,867"
2303 聯電,2023/2/20,41.4613,42.1246,41.2954,41.8759,"47,031"
2303 聯電,2023/2/17,41.171,41.6271,40.9223,41.4613,"37,823"
2303 聯電,2023/2/16,41.7929,41.8759,41.2125,41.5442,"56,382"
2303 聯電,2023/2/15,41.3783,41.9588,41.2539,41.3783,"54,208"
2303 聯電,2023/2/14,41.6271,42.0417,41.4613,41.7929,"38,211"
2303 聯電,2023/2/13,41.6271,41.6271,40.7564,41.2539,"58,753"
2303 聯電,2023/2/10,41.8759,42.4563,41.6271,42.1246,"62,497"
2303 聯電,2023/2/9,41.3369,42.2076,41.2954,41.8759,"55,013"
2303 聯電,2023/2/8,41.2954,42.0417,41.2539,41.8759,"92,301"
2303 聯電,2023/2/7,40.2589,41.0052,40.093,40.7564,"55,344"
2303 聯電,2023/2/6,41.2125,41.2954,40.6735,40.6735,"64,022"
2303 聯電,2023/2/3,41.6271,41.7929,41.4613,41.5442,"63,139"
2303 聯電,2023/2/2,41.4613,41.8759,41.4613,41.7929,"114,098"
2303 聯電,2023/2/1,41.0466,41.0466,40.5906,40.8393,"115,133"
2303 聯電,2023/1/31,40.0516,40.7149,39.7199,40.4662,"138,536"
2303 聯電,2023/1/30,39.7613,40.4662,39.3882,40.4662,"264,740"
2303 聯電,2023/1/17,37.2737,38.1444,37.1907,38.1029,"124,003"
2303 聯電,2023/1/16,37.5224,37.7712,36.9834,37.2322,"68,041"
2303 聯電,2023/1/13,37.8956,38.0614,37.4395,37.6468,"69,030"
2303 聯電,2023/1/12,37.6054,37.7297,37.0664,37.4395,"58,223"
2303 聯電,2023/1/11,37.5639,37.7297,37.1907,37.4395,"68,129"
