證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
3711 日月光投控,2024/7/12,181.1519,181.1519,168.6255,171.0344,"43,836"
3711 日月光投控,2024/7/11,175.8523,186.4516,173.4433,186.4516,"26,272"
3711 日月光投控,2024/7/10,174.4069,176.334,170.0708,172.9615,"14,120"
3711 日月光投控,2024/7/9,167.6619,173.4433,166.2165,173.4433,"25,649"
3711 日月光投控,2024/7/8,162.3622,166.6983,161.3986,166.2165,"10,165"
3711 日月光投控,2024/7/5,161.3986,162.844,158.9897,162.3622,"7,482"
3711 日月光投控,2024/7/4,156.5808,159.9533,156.5808,159.9533,"11,225"
3711 日月光投控,2024/7/3,155.6172,157.0626,153.6901,154.6536,"13,917"
3711 日月光投控,2024/7/2,158.9897,159.9533,153.2083,153.2083,"24,936"
3711 日月光投控,2024/7/1,156.099,159.9533,155.6172,158.5079,"21,560"
3711 日月光投控,2024/6/28,157.8089,159.6764,156.4082,157.342,"18,670"
3711 日月光投控,2024/6/27,157.8088,161.5439,157.8088,160.6102,"15,225"
3711 日月光投控,2024/6/26,156.4082,163.4115,156.4082,161.0771,"15,170"
3711 日月光投控,2024/6/25,155.0075,158.7426,152.2061,157.8088,"20,782"
3711 日月光投控,2024/6/24,161.5439,163.4115,160.1433,161.0771,"12,009"
3711 日月光投控,2024/6/21,162.9446,164.8122,161.5439,162.9446,"16,811"
3711 日月光投控,2024/6/20,168.0804,168.0804,165.2791,166.2128,"9,248"
3711 日月光投控,2024/6/19,162.4777,169.0142,162.0108,167.1466,"18,881"
3711 日月光投控,2024/6/18,155.4744,160.1433,155.0075,159.6764,"13,697"
3711 日月光投控,2024/6/17,155.0075,157.8088,154.0737,155.9413,"8,526"
3711 日月光投控,2024/6/14,153.6068,155.0075,152.2061,155.0075,"6,823"
3711 日月光投控,2024/6/13,155.0075,156.4082,153.1399,153.1399,"11,673"
3711 日月光投控,2024/6/12,149.4048,152.2061,148.9379,151.7393,"9,000"
3711 日月光投控,2024/6/11,147.5372,150.3386,146.6035,149.4048,"13,404"
3711 日月光投控,2024/6/7,149.4048,149.8717,147.5372,148.9379,"7,689"
3711 日月光投控,2024/6/6,148.471,151.2724,148.0041,149.4048,"11,518"
3711 日月光投控,2024/6/5,148.0041,148.471,146.1366,146.6035,"13,837"
3711 日月光投控,2024/6/4,149.4048,150.3386,147.5372,148.9379,"13,467"
3711 日月光投控,2024/6/3,147.5372,151.2724,147.0704,150.3386,"12,915"
3711 日月光投控,2024/5/31,148.471,150.3386,145.6697,146.6035,"37,533"
3711 日月光投控,2024/5/30,148.9379,150.3386,146.6035,148.0041,"15,086"
3711 日月光投控,2024/5/29,153.1399,154.5406,151.2724,152.2061,"9,932"
3711 日月光投控,2024/5/28,155.9413,156.4082,152.2061,153.1399,"9,848"
3711 日月光投控,2024/5/27,151.2724,155.0075,150.8055,154.5406,"16,398"
3711 日月光投控,2024/5/24,148.9379,150.8055,147.5372,148.9379,"10,455"
3711 日月光投控,2024/5/23,145.2028,150.8055,145.2028,150.8055,"17,583"
3711 日月光投控,2024/5/22,144.7359,146.1366,143.8021,145.2028,"8,605"
3711 日月光投控,2024/5/21,141.9346,144.269,141.9346,143.8021,"8,439"
3711 日月光投控,2024/5/20,141.4677,142.4015,140.067,141.9346,"6,328"
3711 日月光投控,2024/5/17,138.6663,142.4015,138.6663,141.4677,"6,697"
3711 日月光投控,2024/5/16,142.8683,143.8021,140.067,140.067,"8,757"
3711 日月光投控,2024/5/15,140.067,143.3352,140.067,141.0008,"10,717"
3711 日月光投控,2024/5/14,138.1994,140.5339,138.1994,139.1332,"6,956"
3711 日月光投控,2024/5/13,141.4677,142.8683,137.7326,138.1994,"12,683"
3711 日月光投控,2024/5/10,139.6001,143.3352,138.6663,141.4677,"15,084"
3711 日月光投控,2024/5/9,139.1332,140.067,137.2657,138.1994,"8,600"
3711 日月光投控,2024/5/8,140.067,140.5339,138.1994,140.5339,"9,802"
3711 日月光投控,2024/5/7,139.6001,141.4677,139.1332,141.0008,"10,506"
3711 日月光投控,2024/5/6,140.067,140.067,136.7988,138.1994,"9,382"
3711 日月光投控,2024/5/3,136.3319,138.6663,135.865,138.1994,"10,252"
3711 日月光投控,2024/5/2,134.9312,135.865,132.5968,134.9312,"15,655"
3711 日月光投控,2024/4/30,136.3319,139.1332,136.3319,138.1994,"11,555"
3711 日月光投控,2024/4/29,133.9974,137.7326,133.9974,137.2657,"9,734"
3711 日月光投控,2024/4/26,134.4643,135.865,132.5968,133.0637,"15,489"
3711 日月光投控,2024/4/25,136.3319,137.2657,133.5305,135.3981,"12,781"
3711 日月光投控,2024/4/24,137.2657,141.0008,137.2657,138.1994,"12,613"
3711 日月光投控,2024/4/23,141.0008,141.0008,134.9312,135.3981,"12,863"
3711 日月光投控,2024/4/22,135.865,136.3319,132.1299,134.9312,"15,790"
3711 日月光投控,2024/4/19,138.6663,140.067,133.9974,136.3319,"36,366"
3711 日月光投控,2024/4/18,144.7359,144.7359,141.0008,141.0008,"19,873"
3711 日月光投控,2024/4/17,142.8683,145.6697,141.9346,145.6697,"10,789"
3711 日月光投控,2024/4/16,146.1366,148.0041,142.4015,142.8683,"21,541"
3711 日月光投控,2024/4/15,146.6035,151.2724,145.2028,149.4048,"15,814"
3711 日月光投控,2024/4/12,147.5372,150.3386,147.5372,149.8717,"15,093"
3711 日月光投控,2024/4/11,145.6697,148.471,145.6697,148.471,"14,976"
3711 日月光投控,2024/4/10,147.0704,148.471,146.1366,148.0041,"18,823"
3711 日月光投控,2024/4/9,143.8021,146.6035,142.4015,145.6697,"12,511"
3711 日月光投控,2024/4/8,146.6035,146.6035,141.4677,142.8683,"15,550"
3711 日月光投控,2024/4/3,143.8021,144.7359,141.9346,144.269,"14,631"
3711 日月光投控,2024/4/2,141.4677,145.2028,141.0008,143.3352,"17,175"
3711 日月光投控,2024/4/1,148.9379,149.4048,140.067,140.067,"26,235"
3711 日月光投控,2024/3/29,143.8021,152.2061,141.9346,150.3386,"32,110"
3711 日月光投控,2024/3/28,144.7359,145.6697,142.4015,144.7359,"17,817"
3711 日月光投控,2024/3/27,144.7359,145.6697,142.4015,143.8021,"18,508"
3711 日月光投控,2024/3/26,147.0704,148.471,142.8683,146.6035,"12,618"
3711 日月光投控,2024/3/25,148.471,148.471,145.2028,147.0704,"11,869"
3711 日月光投控,2024/3/22,149.4048,149.4048,147.0704,148.471,"10,993"
3711 日月光投控,2024/3/21,147.0704,150.3386,146.1366,149.4048,"16,675"
3711 日月光投控,2024/3/20,148.0041,150.3386,145.6697,146.1366,"15,452"
3711 日月光投控,2024/3/19,147.5372,149.8717,145.2028,149.4048,"19,427"
3711 日月光投控,2024/3/18,143.3352,148.0041,143.3352,147.5372,"15,685"
3711 日月光投控,2024/3/15,140.5339,144.269,139.1332,142.8683,"23,988"
3711 日月光投控,2024/3/14,146.1366,146.6035,141.9346,143.8021,"15,313"
3711 日月光投控,2024/3/13,148.0041,149.4048,145.2028,148.0041,"18,553"
3711 日月光投控,2024/3/12,143.8021,147.5372,142.8683,147.0704,"14,017"
3711 日月光投控,2024/3/11,148.471,148.471,141.9346,143.8021,"26,235"
3711 日月光投控,2024/3/8,165.2791,165.2791,146.6035,148.9379,"74,505"
3711 日月光投控,2024/3/7,144.7359,152.673,142.4015,152.673,"45,000"
3711 日月光投控,2024/3/6,134.9312,139.6001,134.4643,139.1332,"16,828"
3711 日月光投控,2024/3/5,132.1299,135.3981,132.1299,134.9312,"13,825"
3711 日月光投控,2024/3/4,129.7954,133.0637,129.7954,132.1299,"13,246"
3711 日月光投控,2024/3/1,129.7954,130.7292,128.3948,128.8616,"8,617"
3711 日月光投控,2024/2/29,126.5272,130.7292,126.5272,129.7954,"12,239"
3711 日月光投控,2024/2/27,131.1961,131.663,128.8616,128.8616,"9,964"
3711 日月光投控,2024/2/26,131.663,132.5968,130.7292,132.1299,"8,066"
3711 日月光投控,2024/2/23,130.7292,133.5305,129.7954,132.1299,"14,529"
3711 日月光投控,2024/2/22,128.8616,131.1961,128.8616,129.3285,"8,756"
3711 日月光投控,2024/2/21,127.461,128.8616,126.9941,128.3948,"8,458"
3711 日月光投控,2024/2/20,126.5272,128.3948,126.0603,127.9279,"9,486"
3711 日月光投控,2024/2/19,127.9279,128.8616,126.5272,126.9941,"7,086"
3711 日月光投控,2024/2/16,130.7292,134.4643,126.5272,127.9279,"20,623"
3711 日月光投控,2024/2/15,127.461,127.9279,125.1265,126.5272,"15,478"
3711 日月光投控,2024/2/5,119.5238,121.8583,118.1232,121.3914,"11,087"
3711 日月光投控,2024/2/2,123.259,123.7259,120.4576,120.9245,"16,768"
3711 日月光投控,2024/2/1,126.0603,126.0603,123.259,124.1927,"13,577"
3711 日月光投控,2024/1/31,126.0603,127.461,125.5934,126.9941,"8,079"
3711 日月光投控,2024/1/30,127.9279,127.9279,126.0603,126.9941,"6,893"
3711 日月光投控,2024/1/29,127.9279,128.3948,127.461,127.9279,"3,413"
3711 日月光投控,2024/1/26,127.9279,128.8616,126.9941,127.9279,"6,023"
3711 日月光投控,2024/1/25,125.5934,127.9279,125.1265,127.9279,"8,724"
3711 日月光投控,2024/1/24,126.0603,126.5272,124.6596,125.1265,"5,075"
3711 日月光投控,2024/1/23,126.5272,126.5272,125.1265,125.5934,"9,511"
3711 日月光投控,2024/1/22,122.7921,125.5934,122.3252,125.5934,"16,701"
3711 日月光投控,2024/1/19,122.3252,122.7921,120.4576,122.3252,"21,835"
3711 日月光投控,2024/1/18,116.7225,119.9907,114.8549,118.5901,"12,981"
3711 日月光投控,2024/1/17,115.7887,117.6563,115.3218,116.7225,"14,052"
3711 日月光投控,2024/1/16,116.2556,118.1232,114.8549,117.1894,"10,910"
3711 日月光投控,2024/1/15,119.5238,119.5238,116.7225,117.1894,"6,009"
3711 日月光投控,2024/1/12,117.6563,117.6563,116.7225,117.6563,"5,057"
3711 日月光投控,2024/1/11,118.1232,118.1232,116.7225,117.1894,"6,357"
3711 日月光投控,2024/1/10,117.6563,118.1232,115.7887,118.1232,"9,430"
3711 日月光投控,2024/1/9,119.5238,119.5238,117.1894,118.1232,"12,994"
3711 日月光投控,2024/1/8,118.1232,119.5238,117.1894,117.6563,"8,384"
3711 日月光投控,2024/1/5,118.5901,119.057,116.7225,118.1232,"12,260"
3711 日月光投控,2024/1/4,118.1232,119.5238,117.6563,118.5901,"8,411"
3711 日月光投控,2024/1/3,121.8583,121.8583,117.1894,118.1232,"25,860"
3711 日月光投控,2024/1/2,125.5934,126.0603,123.259,124.6596,"12,019"
3711 日月光投控,2023/12/29,126.9941,127.461,124.1927,126.0603,"8,366"
3711 日月光投控,2023/12/28,125.1265,126.5272,125.1265,126.5272,"6,918"
3711 日月光投控,2023/12/27,124.1927,125.1265,123.7259,124.6596,"7,427"
3711 日月光投控,2023/12/26,123.259,124.6596,123.259,123.7259,"5,268"
3711 日月光投控,2023/12/25,122.7921,123.259,121.3914,122.3252,"5,178"
3711 日月光投控,2023/12/22,121.8583,123.259,120.9245,122.7921,"8,935"
3711 日月光投控,2023/12/21,120.9245,122.3252,119.9907,121.3914,"11,802"
3711 日月光投控,2023/12/20,124.1927,124.6596,121.8583,122.7921,"15,216"
3711 日月光投控,2023/12/19,122.7921,123.259,121.3914,122.7921,"10,788"
3711 日月光投控,2023/12/18,120.4576,124.1927,120.4576,122.7921,"9,756"
3711 日月光投控,2023/12/15,124.6596,125.1265,122.3252,122.3252,"15,429"
3711 日月光投控,2023/12/14,123.259,124.6596,122.3252,124.6596,"13,735"
3711 日月光投控,2023/12/13,120.9245,122.3252,120.4576,121.3914,"7,058"
3711 日月光投控,2023/12/12,122.3252,122.7921,120.4576,120.9245,"9,137"
3711 日月光投控,2023/12/11,121.3914,122.7921,120.4576,122.3252,"10,308"
3711 日月光投控,2023/12/8,119.5238,121.8583,119.057,120.9245,"14,457"
3711 日月光投控,2023/12/7,120.4576,120.4576,117.1894,118.1232,"9,652"
3711 日月光投控,2023/12/6,119.9907,120.4576,118.5901,120.4576,"8,223"
3711 日月光投控,2023/12/5,120.4576,121.3914,119.5238,120.9245,"11,959"
3711 日月光投控,2023/12/4,120.4576,122.3252,120.4576,121.3914,"12,762"
3711 日月光投控,2023/12/1,118.5901,119.9907,118.1232,119.5238,"9,913"
3711 日月光投控,2023/11/30,118.5901,119.5238,117.6563,119.5238,"19,196"
3711 日月光投控,2023/11/29,117.1894,119.5238,116.7225,118.5901,"13,711"
3711 日月光投控,2023/11/28,117.6563,118.1232,116.7225,117.1894,"10,784"
3711 日月光投控,2023/11/27,118.1232,119.5238,117.6563,117.6563,"8,090"
3711 日月光投控,2023/11/24,118.5901,119.5238,118.1232,118.1232,"6,825"
3711 日月光投控,2023/11/23,117.6563,119.057,117.6563,118.5901,"6,524"
3711 日月光投控,2023/11/22,117.1894,118.5901,117.1894,118.1232,"7,870"
3711 日月光投控,2023/11/21,116.2556,119.5238,115.7887,118.5901,"20,869"
3711 日月光投控,2023/11/20,116.7225,116.7225,114.8549,115.7887,"7,344"
3711 日月光投控,2023/11/17,116.2556,117.6563,115.7887,117.1894,"6,858"
3711 日月光投控,2023/11/16,117.6563,117.6563,115.7887,116.7225,"10,675"
3711 日月光投控,2023/11/15,116.7225,118.5901,116.2556,117.6563,"22,806"
3711 日月光投控,2023/11/14,115.3218,115.7887,113.9212,115.3218,"13,626"
3711 日月光投控,2023/11/13,112.5205,115.3218,112.0536,114.3881,"26,087"
3711 日月光投控,2023/11/10,109.7192,110.186,108.7854,109.7192,"4,999"
3711 日月光投控,2023/11/9,109.2523,110.6529,109.2523,110.186,"5,936"
3711 日月光投控,2023/11/8,109.2523,110.6529,108.7854,109.7192,"4,908"
3711 日月光投控,2023/11/7,110.186,110.6529,108.7854,109.7192,"6,978"
3711 日月光投控,2023/11/6,110.6529,111.5867,109.7192,110.6529,"13,806"
3711 日月光投控,2023/11/3,108.7854,109.7192,108.3185,109.7192,"9,529"
3711 日月光投控,2023/11/2,107.3847,108.3185,106.9178,108.3185,"8,352"
3711 日月光投控,2023/11/1,105.5171,107.3847,105.5171,106.9178,"7,736"
3711 日月光投控,2023/10/31,104.5834,106.4509,104.5834,105.984,"12,503"
3711 日月光投控,2023/10/30,105.5171,105.984,103.6496,104.5834,"15,678"
3711 日月光投控,2023/10/27,103.6496,106.9178,103.6496,105.984,"13,488"
3711 日月光投控,2023/10/26,103.6496,105.984,102.7158,104.5834,"16,476"
3711 日月光投控,2023/10/25,105.5171,106.9178,104.5834,106.4509,"15,404"
3711 日月光投控,2023/10/24,106.9178,106.9178,105.5171,106.4509,"10,705"
3711 日月光投控,2023/10/23,109.7192,109.7192,107.3847,107.3847,"9,923"
3711 日月光投控,2023/10/20,107.3847,110.6529,107.3847,110.6529,"20,815"
3711 日月光投控,2023/10/19,107.8516,108.3185,105.984,108.3185,"13,187"
3711 日月光投控,2023/10/18,108.3185,109.7192,106.9178,108.3185,"20,795"
3711 日月光投控,2023/10/17,109.2523,109.7192,108.3185,108.3185,"12,562"
3711 日月光投控,2023/10/16,107.3847,108.3185,106.4509,108.3185,"9,270"
3711 日月光投控,2023/10/13,107.8516,109.2523,106.9178,108.7854,"10,496"
3711 日月光投控,2023/10/12,108.3185,110.186,106.9178,108.7854,"15,615"
3711 日月光投控,2023/10/11,105.5171,108.3185,105.0503,107.8516,"23,041"
3711 日月光投控,2023/10/6,104.5834,104.5834,103.1827,103.1827,"5,232"
3711 日月光投控,2023/10/5,102.7158,104.5834,102.2489,104.5834,"9,622"
3711 日月光投控,2023/10/4,101.782,103.1827,101.3151,102.2489,"8,610"
3711 日月光投控,2023/10/3,103.1827,104.1165,102.7158,103.1827,"4,598"
3711 日月光投控,2023/10/2,103.1827,104.1165,102.7158,103.6496,"5,348"
3711 日月光投控,2023/9/28,102.2489,102.7158,101.782,102.2489,"8,856"
3711 日月光投控,2023/9/27,100.3814,102.7158,100.3814,102.2489,"12,112"
3711 日月光投控,2023/9/26,104.1165,104.1165,101.3151,101.782,"16,530"
3711 日月光投控,2023/9/25,105.0503,106.4509,104.1165,105.0503,"9,411"
3711 日月光投控,2023/9/22,103.6496,105.5171,103.1827,104.5834,"9,049"
3711 日月光投控,2023/9/21,105.984,106.4509,104.1165,104.5834,"12,231"
3711 日月光投控,2023/9/20,107.3847,108.3185,105.984,106.9178,"10,826"
3711 日月光投控,2023/9/19,105.984,107.8516,105.984,106.4509,"6,323"
3711 日月光投控,2023/9/18,106.4509,107.8516,105.984,105.984,"8,967"
3711 日月光投控,2023/9/15,107.8516,109.7192,107.3847,108.3185,"14,514"
3711 日月光投控,2023/9/14,105.984,108.3185,105.984,107.8516,"10,224"
3711 日月光投控,2023/9/13,107.8516,107.8516,104.1165,105.0503,"20,217"
3711 日月光投控,2023/9/12,106.9178,108.3185,106.4509,107.8516,"13,364"
3711 日月光投控,2023/9/11,108.3185,108.7854,105.5171,105.984,"15,969"
3711 日月光投控,2023/9/8,109.2523,109.7192,106.4509,108.7854,"13,351"
3711 日月光投控,2023/9/7,109.2523,111.5867,109.2523,110.6529,"8,898"
3711 日月光投控,2023/9/6,110.6529,111.5867,109.2523,110.186,"11,349"
3711 日月光投控,2023/9/5,109.2523,111.1198,107.8516,110.6529,"9,916"
3711 日月光投控,2023/9/4,110.6529,110.6529,108.3185,110.186,"8,537"
3711 日月光投控,2023/9/1,110.186,110.6529,109.7192,110.6529,"4,294"
3711 日月光投控,2023/8/31,111.1198,111.5867,108.7854,110.186,"19,007"
3711 日月光投控,2023/8/30,111.1198,112.9874,110.186,112.0536,"18,359"
3711 日月光投控,2023/8/29,111.1198,111.5867,108.3185,109.7192,"19,687"
3711 日月光投控,2023/8/28,112.9874,116.2556,109.2523,111.1198,"37,165"
3711 日月光投控,2023/8/25,103.6496,110.186,103.6496,108.7854,"39,232"
3711 日月光投控,2023/8/24,103.6496,106.4509,103.6496,105.5171,"16,810"
3711 日月光投控,2023/8/23,100.3814,102.2489,100.3814,102.2489,"4,366"
3711 日月光投控,2023/8/22,101.3151,102.2489,100.3814,101.3151,"6,431"
3711 日月光投控,2023/8/21,100.3814,100.8482,99.4476,100.8482,"5,196"
3711 日月光投控,2023/8/18,100.8482,101.3151,99.4476,99.9145,"8,135"
3711 日月光投控,2023/8/17,98.9807,101.782,97.1131,101.3151,"14,322"
3711 日月光投控,2023/8/16,101.782,102.2489,99.9145,100.8482,"11,566"
3711 日月光投控,2023/8/15,103.1827,104.1165,101.782,102.7158,"11,101"
3711 日月光投控,2023/8/14,102.7158,103.6496,101.782,102.2489,"8,657"
3711 日月光投控,2023/8/11,103.1827,104.5834,102.7158,103.1827,"8,392"
3711 日月光投控,2023/8/10,103.1827,103.6496,101.782,103.6496,"19,747"
3711 日月光投控,2023/8/9,101.782,104.1165,101.782,103.6496,"11,429"
3711 日月光投控,2023/8/8,104.1165,104.1165,101.3151,101.782,"10,041"
3711 日月光投控,2023/8/7,101.782,104.1165,101.3151,104.1165,"5,088"
3711 日月光投控,2023/8/4,102.2489,103.6496,101.3151,101.782,"12,509"
3711 日月光投控,2023/8/2,105.0503,105.5171,102.2489,103.1827,"24,601"
3711 日月光投控,2023/8/1,106.9178,107.8516,104.5834,106.4509,"19,842"
3711 日月光投控,2023/7/31,110.186,110.6529,106.4509,106.9178,"23,313"
3711 日月光投控,2023/7/28,108.3185,111.1198,107.8516,109.7192,"28,371"
3711 日月光投控,2023/7/27,105.0503,106.4509,104.1165,106.4509,"11,871"
3711 日月光投控,2023/7/26,107.8516,108.3185,105.5171,105.984,"8,171"
3711 日月光投控,2023/7/25,104.5834,108.7854,104.1165,106.9178,"16,262"
3711 日月光投控,2023/7/24,103.6496,104.1165,102.7158,103.1827,"10,047"
3711 日月光投控,2023/7/21,102.7158,104.1165,101.782,103.1827,"19,571"
3711 日月光投控,2023/7/20,105.0503,106.4509,104.1165,105.984,"10,713"
3711 日月光投控,2023/7/19,108.3185,108.7854,105.0503,105.0503,"16,730"
3711 日月光投控,2023/7/18,109.2523,110.186,105.5171,108.3185,"23,143"
3711 日月光投控,2023/7/17,108.7854,108.7854,106.4509,107.3847,"19,330"
3711 日月光投控,2023/7/14,103.6496,108.3185,103.6496,107.3847,"20,258"
3711 日月光投控,2023/7/13,104.5834,104.5834,102.7158,102.7158,"14,108"
3711 日月光投控,2023/7/12,102.2489,102.7158,99.9145,102.7158,"18,198"
3711 日月光投控,2023/7/11,102.2489,103.6496,101.3151,102.2489,"15,952"
3711 日月光投控,2023/7/10,101.782,103.6496,100.3814,100.8482,"17,434"
3711 日月光投控,2023/7/7,101.782,102.2489,100.8482,101.782,"20,322"
3711 日月光投控,2023/7/6,103.1827,103.6496,100.8482,101.3151,"16,720"
3711 日月光投控,2023/7/5,103.1827,105.0503,103.1827,104.1165,"12,598"
3711 日月光投控,2023/7/4,103.1827,104.1165,102.2489,103.6496,"16,598"
3711 日月光投控,2023/7/3,103.6496,104.5834,102.2489,103.6496,"20,227"
3711 日月光投控,2023/6/30,105.984,105.984,101.782,103.1827,"43,832"
3711 日月光投控,2023/6/29,107.4708,107.4708,105.3041,106.1708,"24,174"
3711 日月光投控,2023/6/28,106.1708,107.9042,105.3041,107.4708,"23,979"
3711 日月光投控,2023/6/27,109.2042,109.2042,105.7374,107.4708,"33,110"
3711 日月光投控,2023/6/26,108.7709,110.0709,107.4708,109.2042,"21,322"
3711 日月光投控,2023/6/21,108.7709,110.0709,108.7709,109.6376,"11,745"
3711 日月光投控,2023/6/20,109.6376,110.5043,108.3375,109.6376,"10,051"
3711 日月光投控,2023/6/19,108.3375,110.0709,107.9042,109.6376,"9,263"
3711 日月光投控,2023/6/16,108.3375,109.2042,107.4708,108.7709,"14,470"
3711 日月光投控,2023/6/15,108.3375,110.5043,108.3375,109.6376,"13,960"
3711 日月光投控,2023/6/14,109.6376,110.0709,107.9042,107.9042,"18,074"
3711 日月光投控,2023/6/13,110.0709,110.9376,109.2042,110.9376,"22,003"
3711 日月光投控,2023/6/12,110.0709,110.0709,107.9042,108.7709,"18,984"
3711 日月光投控,2023/6/9,107.9042,109.6376,106.6041,109.2042,"20,404"
3711 日月光投控,2023/6/8,107.0375,108.3375,105.7374,106.1708,"18,537"
3711 日月光投控,2023/6/7,107.4708,110.5043,106.6041,108.3375,"43,029"
3711 日月光投控,2023/6/6,101.4039,105.7374,100.5372,105.3041,"41,303"
3711 日月光投控,2023/6/5,102.2706,103.1373,100.1039,100.9706,"21,796"
3711 日月光投控,2023/6/2,98.8038,101.4039,98.3705,100.9706,"36,343"
3711 日月光投控,2023/6/1,96.6371,97.5038,96.2037,97.0704,"12,924"
3711 日月光投控,2023/5/31,95.7704,97.5038,95.7704,96.6371,"42,194"
3711 日月光投控,2023/5/30,94.9038,97.9372,94.4704,96.6372,"36,148"
3711 日月光投控,2023/5/29,97.0705,97.0705,94.0371,94.4704,"35,991"
3711 日月光投控,2023/5/26,94.4704,96.6372,94.4704,95.7705,"42,183"
3711 日月光投控,2023/5/25,95.3371,97.0705,94.0371,94.0371,"39,489"
3711 日月光投控,2023/5/24,94.4704,94.9038,93.6037,94.0371,"17,089"
3711 日月光投控,2023/5/23,95.3371,96.2038,93.6037,95.3371,"13,643"
3711 日月光投控,2023/5/22,94.9038,95.7705,94.0371,95.3371,"16,689"
3711 日月光投控,2023/5/19,94.9038,94.9038,93.6037,94.4704,"9,749"
3711 日月光投控,2023/5/18,92.737,95.3371,92.737,94.4704,"21,736"
3711 日月光投控,2023/5/17,90.5703,92.3037,90.1369,91.437,"17,347"
3711 日月光投控,2023/5/16,90.1369,91.0036,89.7036,90.1369,"11,984"
3711 日月光投控,2023/5/15,88.8369,89.7036,88.8369,89.2702,"6,834"
3711 日月光投控,2023/5/12,88.8369,89.7036,88.4035,89.2702,"10,708"
3711 日月光投控,2023/5/11,89.2702,90.1369,88.8369,89.7036,"5,165"
3711 日月光投控,2023/5/10,90.1369,90.1369,88.4035,88.8369,"10,108"
3711 日月光投控,2023/5/9,90.1369,91.0036,89.2702,90.5703,"6,401"
3711 日月光投控,2023/5/8,89.7036,90.5703,89.2702,90.1369,"5,299"
3711 日月光投控,2023/5/5,89.7036,90.1369,89.2702,89.2702,"3,634"
3711 日月光投控,2023/5/4,87.9702,89.7036,87.5368,89.2702,"9,845"
3711 日月光投控,2023/5/3,87.5368,88.4035,86.6701,87.9702,"12,102"
3711 日月光投控,2023/5/2,87.5368,88.4035,86.2367,87.1035,"13,169"
3711 日月光投控,2023/4/28,86.6701,87.9702,86.5834,87.5368,"15,262"
3711 日月光投控,2023/4/27,86.6701,88.4035,86.4968,87.5368,"11,117"
3711 日月光投控,2023/4/26,87.1035,87.5368,85.9767,87.1035,"18,181"
3711 日月光投控,2023/4/25,89.2702,89.2702,87.5368,87.9702,"10,444"
3711 日月光投控,2023/4/24,88.4035,89.2702,88.4035,88.4035,"10,552"
3711 日月光投控,2023/4/21,88.8369,90.1369,88.8369,88.8369,"19,738"
3711 日月光投控,2023/4/20,88.8369,90.5703,88.8369,89.7036,"11,745"
3711 日月光投控,2023/4/19,91.437,91.437,89.2702,89.7036,"11,251"
3711 日月光投控,2023/4/18,91.8703,92.3037,91.0036,91.437,"5,967"
3711 日月光投控,2023/4/17,91.437,92.3037,90.5703,91.8703,"6,549"
3711 日月光投控,2023/4/14,90.5703,91.8703,89.7036,91.437,"14,230"
3711 日月光投控,2023/4/13,92.737,93.1704,89.2702,89.7036,"39,740"
3711 日月光投控,2023/4/12,94.4704,95.3371,93.1704,94.4704,"15,803"
3711 日月光投控,2023/4/11,94.4704,94.9038,93.6037,94.4704,"11,051"
3711 日月光投控,2023/4/10,95.3371,95.7705,93.6037,94.4704,"12,766"
3711 日月光投控,2023/4/7,97.9372,97.9372,95.3371,95.7705,"9,549"
3711 日月光投控,2023/4/6,97.9372,97.9372,97.0705,97.5039,"11,188"
3711 日月光投控,2023/3/31,98.3706,99.2373,96.6372,97.5039,"19,517"
3711 日月光投控,2023/3/30,97.9372,97.9372,96.6372,97.5039,"13,796"
3711 日月光投控,2023/3/29,95.3371,97.5039,94.9038,96.6372,"16,802"
3711 日月光投控,2023/3/28,94.4704,95.3371,94.0371,94.9038,"12,220"
3711 日月光投控,2023/3/27,96.2038,96.2038,94.0371,94.4704,"12,035"
3711 日月光投控,2023/3/24,96.2038,96.6372,95.3371,96.2038,"12,924"
3711 日月光投控,2023/3/23,94.4704,96.2038,94.0371,95.7705,"12,381"
3711 日月光投控,2023/3/22,93.6037,94.4704,92.737,94.4704,"12,485"
3711 日月光投控,2023/3/21,95.3371,95.7705,92.3037,92.737,"10,377"
3711 日月光投控,2023/3/20,94.4704,94.9038,93.6037,94.9038,"10,686"
3711 日月光投控,2023/3/17,94.9038,95.3371,93.1704,94.9038,"18,700"
3711 日月光投控,2023/3/16,93.6037,94.0371,92.3037,93.6037,"9,365"
3711 日月光投控,2023/3/15,94.0371,95.3371,93.1704,94.0371,"14,883"
3711 日月光投控,2023/3/14,93.6037,95.3371,92.3037,92.737,"17,203"
3711 日月光投控,2023/3/13,91.8703,94.4704,91.8703,94.0371,"10,397"
3711 日月光投控,2023/3/10,93.1704,93.1704,91.8703,92.737,"9,975"
3711 日月光投控,2023/3/9,95.3371,95.7705,93.6037,94.4704,"6,514"
3711 日月光投控,2023/3/8,94.9038,95.3371,94.0371,94.9038,"7,886"
3711 日月光投控,2023/3/7,94.4704,96.2038,93.6037,95.7705,"14,411"
3711 日月光投控,2023/3/6,94.4704,94.4704,93.6037,94.4704,"6,938"
3711 日月光投控,2023/3/3,93.6037,94.4704,92.737,93.6037,"7,394"
3711 日月光投控,2023/3/2,91.8703,94.0371,91.437,93.6037,"13,995"
3711 日月光投控,2023/3/1,90.5703,92.3037,90.5703,91.8703,"9,510"
