證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股)
2317 鴻海,2024/6/27,195.6929,201.8083,195.2225,199.9266,"85,520"
2317 鴻海,2024/6/26,198.9858,202.7491,197.5745,197.5745,"110,939"
2317 鴻海,2024/6/25,190.9887,199.4562,189.1071,198.5154,"121,206"
2317 鴻海,2024/6/24,197.1041,197.5745,192.8704,193.8112,"109,548"
2317 鴻海,2024/6/21,198.5154,204.6308,198.5154,199.4562,"174,076"
2317 鴻海,2024/6/20,192.8704,204.6308,191.4591,204.6308,"180,562"
2317 鴻海,2024/6/19,188.1662,195.6929,187.6958,190.9887,"176,031"
2317 鴻海,2024/6/18,188.6366,189.1071,185.3437,186.755,"93,439"
2317 鴻海,2024/6/17,185.8141,188.1662,183.4621,188.1662,"90,945"
2317 鴻海,2024/6/14,181.11,186.755,179.6987,186.2846,"125,211"
2317 鴻海,2024/6/13,179.6987,183.4621,176.8763,180.6396,"148,512"
2317 鴻海,2024/6/12,173.1129,176.8763,171.7017,176.4058,"126,289"
2317 鴻海,2024/6/11,168.4088,170.7608,166.9975,169.82,"85,329"
2317 鴻海,2024/6/7,166.9975,169.3496,166.0567,166.9975,"56,520"
2317 鴻海,2024/6/6,170.7608,172.1721,166.9975,166.9975,"122,671"
2317 鴻海,2024/6/5,160.8821,167.4679,158.53,165.1159,"118,643"
2317 鴻海,2024/6/4,164.6454,166.0567,159.9413,160.8821,"104,412"
2317 鴻海,2024/6/3,166.5271,168.8792,164.175,166.0567,"90,323"
2317 鴻海,2024/5/31,166.5271,168.4088,161.823,161.823,"150,789"
2317 鴻海,2024/5/30,166.5271,168.8792,165.5863,166.0567,"80,629"
2317 鴻海,2024/5/29,174.5242,174.9946,169.82,169.82,"79,257"
2317 鴻海,2024/5/28,174.5242,174.9946,172.6425,174.5242,"71,081"
2317 鴻海,2024/5/27,168.4088,174.0538,167.9384,174.0538,"115,328"
2317 鴻海,2024/5/24,161.823,165.5863,160.8821,165.5863,"72,217"
2317 鴻海,2024/5/23,163.2342,163.7046,159.4709,162.7638,"84,761"
2317 鴻海,2024/5/22,156.178,160.4117,156.178,159.0005,"55,692"
2317 鴻海,2024/5/21,156.178,158.53,155.7076,156.178,"47,272"
2317 鴻海,2024/5/20,159.9413,160.4117,156.178,157.5892,"75,406"
2317 鴻海,2024/5/17,162.7638,162.7638,157.1188,159.9413,"89,280"
2317 鴻海,2024/5/16,164.6454,168.4088,160.4117,161.3525,"151,581"
2317 鴻海,2024/5/15,158.0596,163.7046,155.7076,160.4117,"156,608"
2317 鴻海,2024/5/14,159.9413,164.6454,158.0596,161.823,"125,671"
2317 鴻海,2024/5/13,160.8821,162.7638,159.0005,159.4709,"78,843"
2317 鴻海,2024/5/10,161.3525,161.823,157.1188,159.4709,"85,310"
2317 鴻海,2024/5/9,159.4709,164.6454,159.4709,160.4117,"114,983"
2317 鴻海,2024/5/8,158.53,161.3525,158.0596,159.4709,"78,084"
2317 鴻海,2024/5/7,159.4709,160.8821,156.6484,159.4709,"126,287"
2317 鴻海,2024/5/6,151.9442,158.53,151.4738,157.5892,"179,516"
2317 鴻海,2024/5/3,148.1809,149.5921,146.7697,146.7697,"68,197"
2317 鴻海,2024/5/2,144.4176,145.8288,143.0063,144.888,"67,513"
2317 鴻海,2024/4/30,150.0626,151.4738,146.7697,146.7697,"73,433"
2317 鴻海,2024/4/29,147.7105,151.4738,146.7697,149.1217,"99,096"
2317 鴻海,2024/4/26,147.2401,148.6513,144.888,145.8288,"100,344"
2317 鴻海,2024/4/25,143.9472,145.3584,142.0655,142.5359,"109,088"
2317 鴻海,2024/4/24,138.7726,147.7105,137.8318,146.7697,"193,442"
2317 鴻海,2024/4/23,136.8909,137.8318,135.0093,135.4797,"68,570"
2317 鴻海,2024/4/22,133.1276,136.8909,133.1276,134.5389,"71,622"
2317 鴻海,2024/4/19,137.3613,138.7726,131.7164,134.5389,"133,862"
2317 鴻海,2024/4/18,135.9501,139.7134,135.9501,139.243,"76,071"
2317 鴻海,2024/4/17,134.5389,138.7726,132.6572,137.8318,"105,843"
2317 鴻海,2024/4/16,134.0684,134.5389,129.3643,132.6572,"177,628"
2317 鴻海,2024/4/15,139.7134,141.1247,135.9501,137.3613,"113,282"
2317 鴻海,2024/4/12,142.0655,144.4176,139.7134,141.5951,"118,079"
2317 鴻海,2024/4/11,143.9472,144.4176,138.3022,141.1247,"174,128"
2317 鴻海,2024/4/10,149.5921,150.533,144.888,145.3584,"98,947"
2317 鴻海,2024/4/9,149.1217,151.9442,146.2992,148.6513,"102,584"
2317 鴻海,2024/4/8,149.5921,150.533,147.2401,148.6513,"109,070"
2317 鴻海,2024/4/3,146.7697,149.5921,145.8288,149.5921,"142,522"
2317 鴻海,2024/4/2,143.0063,150.0626,142.0655,149.5921,"180,494"
2317 鴻海,2024/4/1,142.0655,145.3584,141.1247,141.5951,"78,537"
2317 鴻海,2024/3/29,147.7105,148.1809,141.1247,141.1247,"154,117"
2317 鴻海,2024/3/28,141.5951,147.7105,141.1247,146.2992,"200,955"
2317 鴻海,2024/3/27,134.5389,141.1247,134.5389,139.7134,"147,441"
2317 鴻海,2024/3/26,137.3613,138.3022,130.7755,133.598,"183,134"
2317 鴻海,2024/3/25,138.3022,138.7726,134.5389,136.8909,"146,548"
2317 鴻海,2024/3/22,135.4797,139.7134,133.598,136.8909,"240,446"
2317 鴻海,2024/3/21,132.6572,136.4205,130.7755,134.0684,"185,853"
2317 鴻海,2024/3/20,128.4234,133.598,127.4826,129.8347,"206,917"
2317 鴻海,2024/3/19,125.1305,127.953,122.308,127.953,"173,862"
2317 鴻海,2024/3/18,125.1305,128.8939,123.7193,127.953,"241,783"
2317 鴻海,2024/3/15,120.4264,125.1305,119.4856,124.1897,"407,962"
2317 鴻海,2024/3/14,113.8406,114.311,110.0772,113.8406,"197,698"
2317 鴻海,2024/3/13,114.311,116.1926,111.0181,113.3702,"345,545"
2317 鴻海,2024/3/12,104.9027,111.9589,104.9027,111.9589,"351,300"
2317 鴻海,2024/3/11,98.7873,104.9027,98.7873,103.021,"140,871"
2317 鴻海,2024/3/8,101.1393,102.0802,98.3169,98.7873,"69,726"
2317 鴻海,2024/3/7,101.6098,102.0802,100.6689,101.1393,"48,017"
2317 鴻海,2024/3/6,99.7281,101.1393,99.2577,100.1985,"40,719"
2317 鴻海,2024/3/5,100.6689,102.0802,100.1985,100.1985,"75,946"
2317 鴻海,2024/3/4,96.4352,100.6689,96.4352,100.1985,"107,381"
2317 鴻海,2024/3/1,96.9056,97.376,95.9648,95.9648,"28,288"
2317 鴻海,2024/2/29,96.9056,97.376,96.9056,96.9056,"39,113"
2317 鴻海,2024/2/27,97.8464,98.3169,96.9056,97.376,"29,154"
2317 鴻海,2024/2/26,96.9056,97.8464,96.9056,97.376,"20,262"
2317 鴻海,2024/2/23,97.376,97.8464,96.9056,96.9056,"17,387"
2317 鴻海,2024/2/22,97.376,97.8464,96.9056,97.376,"20,473"
2317 鴻海,2024/2/21,97.376,97.8464,96.9056,96.9056,"18,655"
2317 鴻海,2024/2/20,97.376,98.3169,96.9056,97.376,"39,677"
2317 鴻海,2024/2/19,95.4944,96.9056,95.0239,96.9056,"25,690"
2317 鴻海,2024/2/16,95.0239,95.4944,94.5535,95.4944,"36,916"
2317 鴻海,2024/2/15,95.4944,95.9648,95.0239,95.0239,"28,273"
2317 鴻海,2024/2/5,95.4944,95.9648,95.0239,95.4944,"17,589"
2317 鴻海,2024/2/2,96.4352,96.9056,95.4944,95.9648,"17,360"
2317 鴻海,2024/2/1,96.4352,96.9056,95.9648,96.9056,"15,011"
2317 鴻海,2024/1/31,95.9648,96.4352,95.4944,96.4352,"18,670"
2317 鴻海,2024/1/30,96.4352,96.9056,95.9648,95.9648,"17,948"
2317 鴻海,2024/1/29,96.4352,96.9056,95.9648,96.4352,"16,486"
2317 鴻海,2024/1/26,95.9648,97.376,95.9648,96.4352,"26,269"
2317 鴻海,2024/1/25,95.0239,95.9648,94.5535,95.9648,"24,411"
2317 鴻海,2024/1/24,95.0239,95.4944,94.5535,94.5535,"13,279"
2317 鴻海,2024/1/23,94.0831,95.4944,93.989,95.0239,"19,081"
2317 鴻海,2024/1/22,94.5535,95.0239,93.989,93.989,"23,125"
2317 鴻海,2024/1/19,94.0831,95.0239,94.0831,94.5535,"16,535"
2317 鴻海,2024/1/18,93.1423,94.0831,93.0482,93.989,"18,285"
2317 鴻海,2024/1/17,93.8949,94.0831,92.6719,92.7659,"48,863"
2317 鴻海,2024/1/16,93.8949,94.5535,93.4245,94.0831,"26,322"
2317 鴻海,2024/1/15,95.0239,95.4944,94.0831,94.0831,"22,849"
2317 鴻海,2024/1/12,94.0831,95.4944,94.0831,94.5535,"29,378"
2317 鴻海,2024/1/11,94.0831,95.9648,93.8009,94.5535,"34,911"
2317 鴻海,2024/1/10,95.0239,95.4944,94.0831,94.0831,"23,473"
2317 鴻海,2024/1/9,95.9648,96.4352,95.0239,95.0239,"25,951"
2317 鴻海,2024/1/8,97.376,97.8464,95.4944,95.4944,"35,053"
2317 鴻海,2024/1/5,97.8464,98.3169,97.8464,97.8464,"13,458"
2317 鴻海,2024/1/4,98.3169,98.7873,97.8464,97.8464,"15,626"
2317 鴻海,2024/1/3,98.3169,98.7873,97.8464,98.3169,"19,284"
2317 鴻海,2024/1/2,98.3169,98.7873,97.8464,98.7873,"20,339"
2317 鴻海,2023/12/29,97.8464,98.7873,97.376,98.3169,"26,228"
2317 鴻海,2023/12/28,97.376,97.8464,96.9056,97.8464,"23,454"
2317 鴻海,2023/12/27,97.8464,97.8464,96.9056,97.376,"19,101"
2317 鴻海,2023/12/26,97.8464,97.8464,97.376,97.8464,"10,038"
2317 鴻海,2023/12/25,97.376,97.8464,96.9056,97.376,"11,452"
2317 鴻海,2023/12/22,97.376,97.8464,96.9056,97.376,"23,874"
2317 鴻海,2023/12/21,96.9056,97.376,96.4352,97.376,"34,981"
2317 鴻海,2023/12/20,96.4352,98.3169,96.4352,98.3169,"54,775"
2317 鴻海,2023/12/19,95.9648,96.4352,95.4944,96.4352,"32,970"
2317 鴻海,2023/12/18,95.4944,95.9648,95.0239,95.9648,"28,168"
2317 鴻海,2023/12/15,95.4944,95.9648,95.0239,95.4944,"41,228"
2317 鴻海,2023/12/14,95.4944,95.9648,95.0239,95.9648,"32,842"
2317 鴻海,2023/12/13,94.5535,95.4944,94.5535,95.0239,"15,245"
2317 鴻海,2023/12/12,95.0239,95.4944,94.5535,95.0239,"21,061"
2317 鴻海,2023/12/11,95.4944,95.9648,94.5535,95.0239,"25,693"
2317 鴻海,2023/12/8,95.0239,95.9648,95.0239,95.4944,"16,171"
2317 鴻海,2023/12/7,95.0239,95.4944,94.5535,95.0239,"14,143"
2317 鴻海,2023/12/6,95.4944,95.9648,95.0239,95.0239,"15,438"
2317 鴻海,2023/12/5,95.0239,95.9648,94.5535,95.0239,"22,028"
2317 鴻海,2023/12/4,95.0239,95.4944,94.5535,95.0239,"14,873"
2317 鴻海,2023/12/1,95.0239,95.4944,94.5535,94.5535,"27,879"
2317 鴻海,2023/11/30,95.9648,96.4352,95.0239,95.4944,"44,645"
2317 鴻海,2023/11/29,96.4352,96.9056,95.4944,95.9648,"34,373"
2317 鴻海,2023/11/28,95.9648,96.9056,95.9648,96.4352,"29,821"
2317 鴻海,2023/11/27,96.4352,96.9056,95.4944,95.4944,"24,041"
2317 鴻海,2023/11/24,95.9648,96.4352,95.0239,95.4944,"22,653"
2317 鴻海,2023/11/23,96.4352,96.9056,95.0239,95.4944,"24,125"
2317 鴻海,2023/11/22,96.9056,97.8464,95.9648,95.9648,"28,562"
2317 鴻海,2023/11/21,95.9648,96.4352,95.0239,96.4352,"37,190"
2317 鴻海,2023/11/20,96.4352,96.4352,95.0239,95.0239,"29,960"
2317 鴻海,2023/11/17,95.4944,97.376,95.0239,96.4352,"47,314"
2317 鴻海,2023/11/16,95.0239,95.4944,94.5535,95.0239,"31,965"
2317 鴻海,2023/11/15,94.5535,95.4944,93.8949,94.5535,"51,481"
2317 鴻海,2023/11/14,92.5778,95.0239,92.3896,94.0831,"47,364"
2317 鴻海,2023/11/13,92.0133,92.5778,91.731,91.9192,"18,461"
2317 鴻海,2023/11/10,92.1074,92.2015,91.2606,91.4488,"16,713"
2317 鴻海,2023/11/9,91.637,92.5778,91.5429,92.1074,"31,177"
2317 鴻海,2023/11/8,90.0375,91.637,90.0375,91.2606,"20,362"
2317 鴻海,2023/11/7,90.6961,91.0725,89.8494,90.4139,"28,714"
2317 鴻海,2023/11/6,90.508,91.9192,90.508,90.6961,"39,193"
2317 鴻海,2023/11/3,90.1316,90.508,89.5671,90.1316,"44,283"
2317 鴻海,2023/11/2,90.508,91.637,90.3198,91.2606,"25,319"
2317 鴻海,2023/11/1,90.6961,90.7902,89.9435,89.9435,"26,792"
2317 鴻海,2023/10/31,89.473,91.1665,89.473,90.7902,"63,987"
2317 鴻海,2023/10/30,92.4837,92.6719,88.4381,88.9085,"139,233"
2317 鴻海,2023/10/27,92.6719,93.0482,92.3896,92.3896,"33,549"
2317 鴻海,2023/10/26,92.4837,92.86,92.2015,92.6719,"42,562"
2317 鴻海,2023/10/25,92.4837,93.6127,92.4837,93.1423,"41,361"
2317 鴻海,2023/10/24,93.8949,93.8949,91.5429,92.4837,"113,705"
2317 鴻海,2023/10/23,95.9648,95.9648,94.0831,94.5535,"84,175"
2317 鴻海,2023/10/20,96.9056,98.3169,96.9056,97.376,"33,199"
2317 鴻海,2023/10/19,98.7873,99.2577,96.9056,97.376,"42,470"
2317 鴻海,2023/10/18,99.7281,100.1985,98.7873,99.2577,"28,734"
2317 鴻海,2023/10/17,101.1393,101.6098,100.1985,100.1985,"17,843"
2317 鴻海,2023/10/16,100.6689,101.1393,100.1985,100.6689,"17,539"
2317 鴻海,2023/10/13,100.6689,101.1393,99.7281,101.1393,"27,592"
2317 鴻海,2023/10/12,100.1985,100.6689,99.7281,100.6689,"30,018"
2317 鴻海,2023/10/11,100.1985,100.1985,99.2577,99.7281,"39,153"
2317 鴻海,2023/10/6,98.7873,99.7281,98.3169,99.2577,"28,202"
2317 鴻海,2023/10/5,96.9056,97.8464,96.9056,97.376,"16,777"
2317 鴻海,2023/10/4,96.9056,97.376,96.4352,96.9056,"27,864"
2317 鴻海,2023/10/3,97.8464,98.3169,97.376,97.8464,"17,720"
2317 鴻海,2023/10/2,97.8464,98.7873,97.8464,98.3169,"13,980"
2317 鴻海,2023/9/28,98.3169,98.3169,96.9056,97.8464,"24,489"
2317 鴻海,2023/9/27,97.8464,98.3169,97.376,97.8464,"16,571"
2317 鴻海,2023/9/26,98.7873,99.2577,97.8464,97.8464,"30,615"
2317 鴻海,2023/9/25,99.2577,99.7281,98.7873,99.2577,"16,714"
2317 鴻海,2023/9/22,98.7873,99.2577,98.7873,98.7873,"15,164"
2317 鴻海,2023/9/21,99.7281,100.1985,98.7873,98.7873,"22,481"
2317 鴻海,2023/9/20,100.1985,100.6689,99.7281,99.7281,"19,168"
2317 鴻海,2023/9/19,100.1985,101.1393,100.1985,100.1985,"13,864"
2317 鴻海,2023/9/18,99.7281,100.1985,99.2577,100.1985,"19,458"
2317 鴻海,2023/9/15,100.1985,100.6689,99.7281,99.7281,"35,796"
2317 鴻海,2023/9/14,100.1985,100.6689,99.7281,100.1985,"15,925"
2317 鴻海,2023/9/13,100.6689,101.1393,99.2577,99.7281,"18,447"
2317 鴻海,2023/9/12,99.7281,101.1393,99.2577,101.1393,"29,936"
2317 鴻海,2023/9/11,99.7281,99.7281,98.7873,98.7873,"17,970"
2317 鴻海,2023/9/8,99.2577,99.7281,98.7873,99.7281,"12,232"
2317 鴻海,2023/9/7,99.7281,99.7281,99.2577,99.2577,"14,703"
2317 鴻海,2023/9/6,100.1985,100.6689,99.7281,99.7281,"17,723"
2317 鴻海,2023/9/5,100.1985,100.6689,99.7281,100.6689,"13,947"
2317 鴻海,2023/9/4,101.1393,101.6098,99.2577,100.1985,"21,399"
2317 鴻海,2023/9/1,100.1985,101.1393,100.1985,101.1393,"14,106"
2317 鴻海,2023/8/31,99.7281,100.6689,99.2577,100.1985,"57,884"
2317 鴻海,2023/8/30,100.1985,100.6689,99.7281,99.7281,"20,861"
2317 鴻海,2023/8/29,101.6098,102.0802,98.7873,99.7281,"64,563"
2317 鴻海,2023/8/28,102.0802,102.5506,101.6098,101.6098,"16,852"
2317 鴻海,2023/8/25,102.0802,102.5506,101.6098,101.6098,"21,353"
2317 鴻海,2023/8/24,102.5506,103.9618,102.0802,103.021,"51,036"
2317 鴻海,2023/8/23,100.1985,101.1393,99.7281,100.1985,"16,581"
2317 鴻海,2023/8/22,100.1985,100.6689,99.7281,100.1985,"13,225"
2317 鴻海,2023/8/21,100.1985,100.6689,99.2577,99.7281,"10,884"
2317 鴻海,2023/8/18,100.1985,100.6689,99.2577,99.7281,"17,412"
2317 鴻海,2023/8/17,99.2577,100.6689,99.2577,100.1985,"24,753"
2317 鴻海,2023/8/16,100.1985,100.1985,98.7873,99.2577,"44,390"
2317 鴻海,2023/8/15,101.6098,102.5506,100.6689,100.6689,"64,762"
2317 鴻海,2023/8/14,103.021,103.9618,102.5506,103.4914,"30,169"
2317 鴻海,2023/8/11,103.4914,103.9618,102.0802,102.0802,"22,854"
2317 鴻海,2023/8/10,104.4323,104.4323,103.021,103.4914,"22,401"
2317 鴻海,2023/8/9,103.9618,104.9027,103.4914,103.9618,"20,468"
2317 鴻海,2023/8/8,103.9618,104.4323,103.021,103.9618,"29,311"
2317 鴻海,2023/8/7,105.3731,105.8435,103.021,103.021,"45,621"
2317 鴻海,2023/8/4,102.5506,104.4323,102.5506,104.4323,"40,122"
2317 鴻海,2023/8/2,103.4914,103.9618,101.6098,101.6098,"34,095"
2317 鴻海,2023/8/1,103.021,104.4323,102.5506,103.9618,"24,113"
2317 鴻海,2023/7/31,103.9618,104.4323,102.0802,102.0802,"30,730"
2317 鴻海,2023/7/28,103.9618,104.4323,103.021,103.021,"23,255"
2317 鴻海,2023/7/27,105.3731,106.3139,103.9618,103.9618,"32,278"
2317 鴻海,2023/7/26,105.3731,105.8435,104.4323,104.9027,"30,223"
2317 鴻海,2023/7/25,102.0802,105.3731,102.0802,105.3731,"61,862"
2317 鴻海,2023/7/24,101.6098,102.0802,100.6689,101.6098,"19,896"
2317 鴻海,2023/7/21,100.6689,102.0802,100.1985,101.1393,"25,278"
2317 鴻海,2023/7/20,102.5506,103.4914,101.1393,101.6098,"33,167"
2317 鴻海,2023/7/19,106.3139,106.7843,101.6098,102.0802,"54,967"
2317 鴻海,2023/7/18,103.9618,106.7843,103.4914,105.3731,"52,688"
2317 鴻海,2023/7/17,103.4914,104.4323,103.021,103.9618,"41,502"
2317 鴻海,2023/7/14,101.1393,103.021,100.1985,103.021,"43,454"
2317 鴻海,2023/7/13,102.0802,102.5506,100.6689,100.6689,"30,341"
2317 鴻海,2023/7/12,98.7873,101.1393,98.7873,101.1393,"37,780"
2317 鴻海,2023/7/11,98.7873,99.2577,98.3169,98.7873,"23,862"
2317 鴻海,2023/7/10,99.2577,99.7281,98.3169,98.3169,"25,044"
2317 鴻海,2023/7/7,98.7873,99.7281,98.3169,99.2577,"30,868"
2317 鴻海,2023/7/6,101.1393,101.1393,98.7873,99.2577,"70,071"
2317 鴻海,2023/7/5,103.4914,103.9618,101.1393,102.0802,"51,570"
2317 鴻海,2023/7/4,105.3731,105.8435,103.021,103.4914,"88,850"
2317 鴻海,2023/7/3,102.3117,103.2092,101.8629,103.2092,"88,011"
2317 鴻海,2023/6/30,101.4142,101.4142,99.6193,101.4142,"48,499"
2317 鴻海,2023/6/29,104.1066,104.1066,101.4142,101.4142,"39,965"
2317 鴻海,2023/6/28,102.7604,104.1066,102.7604,103.2092,"45,726"
2317 鴻海,2023/6/27,104.1066,104.5554,102.3117,102.3117,"67,357"
2317 鴻海,2023/6/26,101.8629,104.1066,101.4142,103.6579,"100,474"
2317 鴻海,2023/6/21,100.9655,101.4142,100.5167,101.4142,"34,892"
2317 鴻海,2023/6/20,101.4142,101.8629,100.068,100.9655,"30,784"
2317 鴻海,2023/6/19,100.068,101.4142,99.6193,100.9655,"25,243"
2317 鴻海,2023/6/16,100.068,100.9655,99.6193,99.6193,"47,565"
2317 鴻海,2023/6/15,100.9655,101.4142,99.6193,100.068,"35,696"
2317 鴻海,2023/6/14,100.9655,101.4142,100.068,100.9655,"36,488"
2317 鴻海,2023/6/13,99.6193,101.4142,99.6193,100.9655,"70,173"
2317 鴻海,2023/6/12,96.9269,100.5167,96.4781,99.1705,"98,652"
2317 鴻海,2023/6/9,96.4781,96.9269,96.0294,96.9269,"16,744"
2317 鴻海,2023/6/8,96.9269,96.9269,96.0294,96.0294,"17,392"
2317 鴻海,2023/6/7,96.4781,96.9269,96.0294,96.9269,"22,459"
2317 鴻海,2023/6/6,96.0294,96.4781,95.1319,96.0294,"36,383"
2317 鴻海,2023/6/5,97.3756,97.3756,96.0294,96.4781,"24,624"
2317 鴻海,2023/6/2,97.3756,97.8243,96.4781,96.9269,"53,924"
2317 鴻海,2023/6/1,95.5807,96.9269,95.1319,96.9269,"46,558"
2317 鴻海,2023/5/31,96.4781,96.4781,94.6832,95.5807,"59,443"
2317 鴻海,2023/5/30,95.5807,96.9269,95.1319,96.0294,"88,779"
2317 鴻海,2023/5/29,92.8882,95.1319,92.4395,94.6832,"79,007"
2317 鴻海,2023/5/26,91.9908,92.4395,91.542,91.9908,"36,602"
2317 鴻海,2023/5/25,91.9908,92.8882,91.9908,91.9908,"26,400"
2317 鴻海,2023/5/24,91.9908,92.4395,91.9908,92.4395,"16,034"
2317 鴻海,2023/5/23,92.4395,92.4395,91.9908,91.9908,"22,258"
2317 鴻海,2023/5/22,91.9908,92.4395,91.9908,92.4395,"18,170"
2317 鴻海,2023/5/19,92.4395,92.4395,91.542,92.4395,"33,713"
2317 鴻海,2023/5/18,92.4395,92.8882,91.9908,92.4395,"27,750"
2317 鴻海,2023/5/17,91.542,92.4395,91.542,91.9908,"38,916"
2317 鴻海,2023/5/16,91.9908,92.4395,91.542,91.542,"42,174"
2317 鴻海,2023/5/15,91.9908,92.4395,91.542,91.542,"28,337"
2317 鴻海,2023/5/12,92.8882,93.337,91.542,91.9908,"72,076"
2317 鴻海,2023/5/11,95.5807,96.0294,94.2344,94.2344,"21,870"
2317 鴻海,2023/5/10,95.5807,96.0294,95.1319,95.5807,"17,540"
2317 鴻海,2023/5/9,94.2344,96.0294,93.7857,95.5807,"40,822"
2317 鴻海,2023/5/8,94.6832,95.1319,94.2344,94.2344,"10,633"
2317 鴻海,2023/5/5,94.2344,94.6832,93.7857,94.2344,"12,635"
2317 鴻海,2023/5/4,94.6832,94.6832,94.2344,94.2344,"12,816"
2317 鴻海,2023/5/3,94.6832,95.1319,94.2344,94.6832,"27,017"
2317 鴻海,2023/5/2,93.7857,95.1319,93.337,95.1319,"50,296"
2317 鴻海,2023/4/28,93.337,93.7857,92.8882,93.7857,"19,643"
2317 鴻海,2023/4/27,92.8882,93.337,92.4395,92.8882,"16,743"
2317 鴻海,2023/4/26,92.4395,93.7857,92.4395,92.8882,"34,093"
2317 鴻海,2023/4/25,92.8882,93.337,92.4395,92.4395,"29,981"
2317 鴻海,2023/4/24,93.337,93.7857,92.8882,92.8882,"18,482"
2317 鴻海,2023/4/21,94.2344,94.6832,93.337,93.337,"33,085"
2317 鴻海,2023/4/20,92.8882,93.7857,92.8882,93.7857,"19,945"
2317 鴻海,2023/4/19,93.7857,93.7857,92.8882,93.337,"18,893"
2317 鴻海,2023/4/18,93.337,93.7857,92.8882,93.7857,"16,151"
2317 鴻海,2023/4/17,93.7857,93.7857,92.8882,93.337,"15,419"
2317 鴻海,2023/4/14,93.337,93.7857,92.4395,93.7857,"25,764"
2317 鴻海,2023/4/13,91.9908,92.8882,91.9908,92.4395,"23,559"
2317 鴻海,2023/4/12,92.8882,92.8882,91.9908,91.9908,"20,658"
2317 鴻海,2023/4/11,92.8882,93.337,92.4395,92.8882,"29,392"
2317 鴻海,2023/4/10,92.4395,93.337,92.4395,92.4395,"12,576"
2317 鴻海,2023/4/7,93.337,93.337,92.4395,92.4395,"11,913"
2317 鴻海,2023/4/6,93.7857,94.6832,92.4395,92.8882,"39,285"
2317 鴻海,2023/3/31,93.7857,94.2344,93.337,93.337,"18,383"
2317 鴻海,2023/3/30,93.337,93.7857,92.8882,93.7857,"23,644"
2317 鴻海,2023/3/29,92.4395,93.337,92.4395,92.8882,"21,518"
2317 鴻海,2023/3/28,93.337,93.337,92.4395,92.4395,"24,536"
2317 鴻海,2023/3/27,94.2344,94.6832,92.8882,92.8882,"33,360"
2317 鴻海,2023/3/24,93.7857,95.1319,93.337,94.6832,"70,639"
2317 鴻海,2023/3/23,92.4395,93.7857,92.4395,92.8882,"32,467"
2317 鴻海,2023/3/22,92.8882,93.7857,92.4395,92.8882,"22,619"
2317 鴻海,2023/3/21,92.4395,93.337,92.4395,92.8882,"21,169"
2317 鴻海,2023/3/20,92.8882,93.337,91.9908,91.9908,"21,491"
2317 鴻海,2023/3/17,92.4395,93.7857,91.9908,92.8882,"62,542"
2317 鴻海,2023/3/16,91.9908,92.4395,91.542,91.542,"27,823"
2317 鴻海,2023/3/15,91.9908,92.4395,91.542,91.9908,"21,152"
2317 鴻海,2023/3/14,91.542,91.9908,91.0933,91.542,"32,014"
2317 鴻海,2023/3/13,91.542,92.8882,91.0933,92.4395,"23,735"
2317 鴻海,2023/3/10,91.542,91.9908,91.0933,91.542,"28,023"
2317 鴻海,2023/3/9,93.337,93.7857,91.542,91.9908,"62,246"
2317 鴻海,2023/3/8,93.7857,94.2344,93.337,93.337,"31,871"
2317 鴻海,2023/3/7,92.8882,95.1319,92.8882,94.2344,"72,773"
2317 鴻海,2023/3/6,92.4395,93.337,91.9908,92.8882,"38,599"
2317 鴻海,2023/3/3,92.8882,93.337,91.9908,91.9908,"29,276"
2317 鴻海,2023/3/2,91.9908,92.4395,91.0933,91.9908,"27,936"
2317 鴻海,2023/3/1,89.7471,92.4395,89.7471,91.542,"48,149"
2317 鴻海,2023/2/24,92.4395,92.8882,90.6446,90.6446,"54,293"
2317 鴻海,2023/2/23,91.542,92.4395,91.542,92.4395,"20,893"
2317 鴻海,2023/2/22,91.542,91.9908,91.0933,91.542,"26,465"
2317 鴻海,2023/2/21,91.9908,92.4395,91.9908,91.9908,"13,906"
2317 鴻海,2023/2/20,92.8882,93.337,91.9908,92.4395,"22,229"
2317 鴻海,2023/2/17,92.4395,92.8882,91.9908,92.8882,"28,987"
2317 鴻海,2023/2/16,92.4395,92.8882,91.9908,92.8882,"39,872"
2317 鴻海,2023/2/15,91.542,91.9908,91.0933,91.9908,"38,436"
2317 鴻海,2023/2/14,91.0933,91.542,91.0933,91.542,"18,440"
2317 鴻海,2023/2/13,91.0933,91.542,90.6446,90.6446,"18,497"
2317 鴻海,2023/2/10,91.0933,91.542,90.1958,91.0933,"25,620"
2317 鴻海,2023/2/9,90.1958,91.0933,89.7471,90.6446,"29,347"
2317 鴻海,2023/2/8,90.1958,90.6446,90.1958,90.1958,"25,572"
2317 鴻海,2023/2/7,91.542,91.542,90.1958,90.1958,"31,412"
2317 鴻海,2023/2/6,90.1958,91.542,90.1958,91.0933,"50,479"
2317 鴻海,2023/2/3,89.7471,90.1958,89.2984,89.3881,"43,915"
2317 鴻海,2023/2/2,90.1958,90.6446,89.7471,89.7471,"51,715"
2317 鴻海,2023/2/1,90.1958,90.6446,89.5676,89.7471,"40,082"
2317 鴻海,2023/1/31,88.2214,90.6446,88.1316,89.4779,"82,451"
2317 鴻海,2023/1/30,89.3881,89.4779,87.9522,88.0419,"88,808"
